College ID,AICTE Institute ID,UGC University ID,College Name,College Status,State,District,City,Full Address,Pincode,Latitude,Longitude,College Type,Affiliated University,AICTE Approval Status,UGC Approval Status,NAAC Grade,NBA Accreditation,NIRF Ranking,Tier Classification,Official Website,Official College Email,Admission Email,Placement Cell Email,Contact Phone Number,Engineering Branch Name,Degree Type,Branch Intake Capacity,Total Intake Capacity,Establishment Year,Campus Type,Hostel Available,Placement Available
1-44642083141,1-44642083141,U-0663,BHARATI VIDYAPEETH'S COLLEGE OF ENGINEERING,Active,Delhi,West Delhi,West Delhi,"A-4, PASCHIM VIHAR, ROHTAK ROAD, NEW DELHI - 110 063.",110331,28.607857,77.190837,Private-Self Financing,"Guru Gobind Singh Indraprastha University, Delhi",Approved,Approved,A,No,,Tier 3,http://www.bharatividyapeeths.ac.in,info@bharatividyapeeths.ac.in,admissions@bharatividyapeeths.ac.in,placement@bharatividyapeeths.ac.in,+91-80-585-3707,Information Technology (IT),B.Tech,120,750,1990,Urban,Yes,Yes
1-44642083141,1-44642083141,U-0663,BHARATI VIDYAPEETH'S COLLEGE OF ENGINEERING,Active,Delhi,West Delhi,West Delhi,"A-4, PASCHIM VIHAR, ROHTAK ROAD, NEW DELHI - 110 063.",110331,28.607857,77.190837,Private-Self Financing,"Guru Gobind Singh Indraprastha University, Delhi",Approved,Approved,A,No,,Tier 3,http://www.bharatividyapeeths.ac.in,info@bharatividyapeeths.ac.in,admissions@bharatividyapeeths.ac.in,placement@bharatividyapeeths.ac.in,+91-80-585-3707,Electronics & Communication Engineering (ECE),B.Tech,180,750,1990,Urban,Yes,Yes
1-44642083141,1-44642083141,U-0663,BHARATI VIDYAPEETH'S COLLEGE OF ENGINEERING,Active,Delhi,West Delhi,West Delhi,"A-4, PASCHIM VIHAR, ROHTAK ROAD, NEW DELHI - 110 063.",110331,28.607857,77.190837,Private-Self Financing,"Guru Gobind Singh Indraprastha University, Delhi",Approved,Approved,A,No,,Tier 3,http://www.bharatividyapeeths.ac.in,info@bharatividyapeeths.ac.in,admissions@bharatividyapeeths.ac.in,placement@bharatividyapeeths.ac.in,+91-80-585-3707,Electrical & Electronics Engineering (EEE),B.Tech,60,750,1990,Urban,Yes,Yes
1-44642083141,1-44642083141,U-0663,BHARATI VIDYAPEETH'S COLLEGE OF ENGINEERING,Active,Delhi,West Delhi,West Delhi,"A-4, PASCHIM VIHAR, ROHTAK ROAD, NEW DELHI - 110 063.",110331,28.607857,77.190837,Private-Self Financing,"Guru Gobind Singh Indraprastha University, Delhi",Approved,Approved,A,No,,Tier 3,http://www.bharatividyapeeths.ac.in,info@bharatividyapeeths.ac.in,admissions@bharatividyapeeths.ac.in,placement@bharatividyapeeths.ac.in,+91-80-585-3707,Other Engineering Branches,B.Tech,30,750,1990,Urban,Yes,Yes
1-44642083141,1-44642083141,U-0663,BHARATI VIDYAPEETH'S COLLEGE OF ENGINEERING,Active,Delhi,West Delhi,West Delhi,"A-4, PASCHIM VIHAR, ROHTAK ROAD, NEW DELHI - 110 063.",110331,28.607857,77.190837,Private-Self Financing,"Guru Gobind Singh Indraprastha University, Delhi",Approved,Approved,A,No,,Tier 3,http://www.bharatividyapeeths.ac.in,info@bharatividyapeeths.ac.in,admissions@bharatividyapeeths.ac.in,placement@bharatividyapeeths.ac.in,+91-80-585-3707,Computer Science Engineering (CSE),B.Tech,240,750,1990,Urban,Yes,Yes
1-44642083141,1-44642083141,U-0663,BHARATI VIDYAPEETH'S COLLEGE OF ENGINEERING,Active,Delhi,West Delhi,West Delhi,"A-4, PASCHIM VIHAR, ROHTAK ROAD, NEW DELHI - 110 063.",110331,28.607857,77.190837,Private-Self Financing,"Guru Gobind Singh Indraprastha University, Delhi",Approved,Approved,A,No,,Tier 3,http://www.bharatividyapeeths.ac.in,info@bharatividyapeeths.ac.in,admissions@bharatividyapeeths.ac.in,placement@bharatividyapeeths.ac.in,+91-80-585-3707,Artificial Intelligence & Machine Learning (AI & ML),B.Tech,120,750,1990,Urban,Yes,Yes
1-44641879420,1-44641879420,U-0663,MAHARAJA AGRASEN INSTITUTE OF TECHNOLOGY,Active,Delhi,West Delhi,West Delhi,"AGRASEN CHOWK, PSP AREA, PLOT NO. - 1, SECTOR - 22, ROHINI",110331,28.601849,77.207381,Private-Self Financing,"Guru Gobind Singh Indraprastha University, Delhi",Approved,Approved,B+,No,,Tier 3,http://www.maharajaagrasen.ac.in,info@maharajaagrasen.ac.in,admissions@maharajaagrasen.ac.in,placement@maharajaagrasen.ac.in,+91-80-333-4261,Computer Science Engineering (CSE),B.Tech,660,1380,2020,Rural,Yes,Yes
1-44641879420,1-44641879420,U-0663,MAHARAJA AGRASEN INSTITUTE OF TECHNOLOGY,Active,Delhi,West Delhi,West Delhi,"AGRASEN CHOWK, PSP AREA, PLOT NO. - 1, SECTOR - 22, ROHINI",110331,28.601849,77.207381,Private-Self Financing,"Guru Gobind Singh Indraprastha University, Delhi",Approved,Approved,B+,No,,Tier 3,http://www.maharajaagrasen.ac.in,info@maharajaagrasen.ac.in,admissions@maharajaagrasen.ac.in,placement@maharajaagrasen.ac.in,+91-80-333-4261,Information Technology (IT),B.Tech,300,1380,2020,Rural,Yes,Yes
1-44641879420,1-44641879420,U-0663,MAHARAJA AGRASEN INSTITUTE OF TECHNOLOGY,Active,Delhi,West Delhi,West Delhi,"AGRASEN CHOWK, PSP AREA, PLOT NO. - 1, SECTOR - 22, ROHINI",110331,28.601849,77.207381,Private-Self Financing,"Guru Gobind Singh Indraprastha University, Delhi",Approved,Approved,B+,No,,Tier 3,http://www.maharajaagrasen.ac.in,info@maharajaagrasen.ac.in,admissions@maharajaagrasen.ac.in,placement@maharajaagrasen.ac.in,+91-80-333-4261,Electrical & Electronics Engineering (EEE),B.Tech,60,1380,2020,Rural,Yes,Yes
1-44641879420,1-44641879420,U-0663,MAHARAJA AGRASEN INSTITUTE OF TECHNOLOGY,Active,Delhi,West Delhi,West Delhi,"AGRASEN CHOWK, PSP AREA, PLOT NO. - 1, SECTOR - 22, ROHINI",110331,28.601849,77.207381,Private-Self Financing,"Guru Gobind Singh Indraprastha University, Delhi",Approved,Approved,B+,No,,Tier 3,http://www.maharajaagrasen.ac.in,info@maharajaagrasen.ac.in,admissions@maharajaagrasen.ac.in,placement@maharajaagrasen.ac.in,+91-80-333-4261,Electronics & Communication Engineering (ECE),B.Tech,120,1380,2020,Rural,Yes,Yes
1-44641879420,1-44641879420,U-0663,MAHARAJA AGRASEN INSTITUTE OF TECHNOLOGY,Active,Delhi,West Delhi,West Delhi,"AGRASEN CHOWK, PSP AREA, PLOT NO. - 1, SECTOR - 22, ROHINI",110331,28.601849,77.207381,Private-Self Financing,"Guru Gobind Singh Indraprastha University, Delhi",Approved,Approved,B+,No,,Tier 3,http://www.maharajaagrasen.ac.in,info@maharajaagrasen.ac.in,admissions@maharajaagrasen.ac.in,placement@maharajaagrasen.ac.in,+91-80-333-4261,Mechanical Engineering,B.Tech,60,1380,2020,Rural,Yes,Yes
1-44641879420,1-44641879420,U-0663,MAHARAJA AGRASEN INSTITUTE OF TECHNOLOGY,Active,Delhi,West Delhi,West Delhi,"AGRASEN CHOWK, PSP AREA, PLOT NO. - 1, SECTOR - 22, ROHINI",110331,28.601849,77.207381,Private-Self Financing,"Guru Gobind Singh Indraprastha University, Delhi",Approved,Approved,B+,No,,Tier 3,http://www.maharajaagrasen.ac.in,info@maharajaagrasen.ac.in,admissions@maharajaagrasen.ac.in,placement@maharajaagrasen.ac.in,+91-80-333-4261,Artificial Intelligence & Machine Learning (AI & ML),B.Tech,60,1380,2020,Rural,Yes,Yes
1-44641879420,1-44641879420,U-0663,MAHARAJA AGRASEN INSTITUTE OF TECHNOLOGY,Active,Delhi,West Delhi,West Delhi,"AGRASEN CHOWK, PSP AREA, PLOT NO. - 1, SECTOR - 22, ROHINI",110331,28.601849,77.207381,Private-Self Financing,"Guru Gobind Singh Indraprastha University, Delhi",Approved,Approved,B+,No,,Tier 3,http://www.maharajaagrasen.ac.in,info@maharajaagrasen.ac.in,admissions@maharajaagrasen.ac.in,placement@maharajaagrasen.ac.in,+91-80-333-4261,Data Science,B.Tech,60,1380,2020,Rural,Yes,Yes
1-44641879420,1-44641879420,U-0663,MAHARAJA AGRASEN INSTITUTE OF TECHNOLOGY,Active,Delhi,West Delhi,West Delhi,"AGRASEN CHOWK, PSP AREA, PLOT NO. - 1, SECTOR - 22, ROHINI",110331,28.601849,77.207381,Private-Self Financing,"Guru Gobind Singh Indraprastha University, Delhi",Approved,Approved,B+,No,,Tier 3,http://www.maharajaagrasen.ac.in,info@maharajaagrasen.ac.in,admissions@maharajaagrasen.ac.in,placement@maharajaagrasen.ac.in,+91-80-333-4261,Other Engineering Branches,B.Tech,60,1380,2020,Rural,Yes,Yes
