College ID,AICTE Institute ID,UGC University ID,College Name,College Status,State,District,City,Full Address,Pincode,Latitude,Longitude,College Type,Affiliated University,AICTE Approval Status,UGC Approval Status,NAAC Grade,NBA Accreditation,NIRF Ranking,Tier Classification,Official Website,Official College Email,Admission Email,Placement Cell Email,Contact Phone Number,Engineering Branch Name,Degree Type,Branch Intake Capacity,Total Intake Capacity,Establishment Year,Campus Type,Hostel Available,Placement Available
1-44638426416,1-44638426416,U-0072,SORO SCHOOL OF ENGINEERING (DIPLOMA),Active,Odisha,Balasore,Balasore,"AT-BRAHMANSAHI, PO-SARASANKHA, P.S-SORO, DIST-BALASORE",751326,20.944432,85.094357,Private-Self Financing,"Directorate of Technical Education & Training, Odisha",Approved,Approved,Not Accredited,No,,Tier 3,http://www.soroschooldiploma.ac.in,info@soroschooldiploma.ac.in,admissions@soroschooldiploma.ac.in,placement@soroschooldiploma.ac.in,+91-80-534-0261,Mechanical Engineering,Diploma,120,300,1993,Urban,Yes,Yes
1-44638426416,1-44638426416,U-0072,SORO SCHOOL OF ENGINEERING (DIPLOMA),Active,Odisha,Balasore,Balasore,"AT-BRAHMANSAHI, PO-SARASANKHA, P.S-SORO, DIST-BALASORE",751326,20.944432,85.094357,Private-Self Financing,"Directorate of Technical Education & Training, Odisha",Approved,Approved,Not Accredited,No,,Tier 3,http://www.soroschooldiploma.ac.in,info@soroschooldiploma.ac.in,admissions@soroschooldiploma.ac.in,placement@soroschooldiploma.ac.in,+91-80-534-0261,Electrical Engineering,Diploma,60,300,1993,Urban,Yes,Yes
1-44638426416,1-44638426416,U-0072,SORO SCHOOL OF ENGINEERING (DIPLOMA),Active,Odisha,Balasore,Balasore,"AT-BRAHMANSAHI, PO-SARASANKHA, P.S-SORO, DIST-BALASORE",751326,20.944432,85.094357,Private-Self Financing,"Directorate of Technical Education & Training, Odisha",Approved,Approved,Not Accredited,No,,Tier 3,http://www.soroschooldiploma.ac.in,info@soroschooldiploma.ac.in,admissions@soroschooldiploma.ac.in,placement@soroschooldiploma.ac.in,+91-80-534-0261,Civil Engineering,Diploma,60,300,1993,Urban,Yes,Yes
1-44638426416,1-44638426416,U-0072,SORO SCHOOL OF ENGINEERING (DIPLOMA),Active,Odisha,Balasore,Balasore,"AT-BRAHMANSAHI, PO-SARASANKHA, P.S-SORO, DIST-BALASORE",751326,20.944432,85.094357,Private-Self Financing,"Directorate of Technical Education & Training, Odisha",Approved,Approved,Not Accredited,No,,Tier 3,http://www.soroschooldiploma.ac.in,info@soroschooldiploma.ac.in,admissions@soroschooldiploma.ac.in,placement@soroschooldiploma.ac.in,+91-80-534-0261,Computer Science Engineering (CSE),Diploma,60,300,1993,Urban,Yes,Yes
1-44638773978,1-44638773978,U-0845,VIJAYANJALI  SCHOOL OF ENGINEERING,Active,Odisha,Balasore,Balasore,"VIJAYANJALI SCHOOL OF ENGINEERING GADAVANGA-NO 4, KHANTAPADA, BALASORE PIN: 756043",756043,20.939597,85.103657,Private-Self Financing,"STATE COUNCIL FOR TECHNICAL AND VOCATIONAL TRAINING, ODISHA",Approved,Approved,A,No,,Tier 3,http://www.vijayanjalischool.ac.in,info@vijayanjalischool.ac.in,admissions@vijayanjalischool.ac.in,placement@vijayanjalischool.ac.in,+91-80-331-2545,Electrical Engineering,Diploma,60,300,2014,Urban,Yes,Yes
1-44638773978,1-44638773978,U-0845,VIJAYANJALI  SCHOOL OF ENGINEERING,Active,Odisha,Balasore,Balasore,"VIJAYANJALI SCHOOL OF ENGINEERING GADAVANGA-NO 4, KHANTAPADA, BALASORE PIN: 756043",756043,20.939597,85.103657,Private-Self Financing,"STATE COUNCIL FOR TECHNICAL AND VOCATIONAL TRAINING, ODISHA",Approved,Approved,A,No,,Tier 3,http://www.vijayanjalischool.ac.in,info@vijayanjalischool.ac.in,admissions@vijayanjalischool.ac.in,placement@vijayanjalischool.ac.in,+91-80-331-2545,Civil Engineering,Diploma,60,300,2014,Urban,Yes,Yes
1-44638773978,1-44638773978,U-0845,VIJAYANJALI  SCHOOL OF ENGINEERING,Active,Odisha,Balasore,Balasore,"VIJAYANJALI SCHOOL OF ENGINEERING GADAVANGA-NO 4, KHANTAPADA, BALASORE PIN: 756043",756043,20.939597,85.103657,Private-Self Financing,"STATE COUNCIL FOR TECHNICAL AND VOCATIONAL TRAINING, ODISHA",Approved,Approved,A,No,,Tier 3,http://www.vijayanjalischool.ac.in,info@vijayanjalischool.ac.in,admissions@vijayanjalischool.ac.in,placement@vijayanjalischool.ac.in,+91-80-331-2545,Mechanical Engineering,Diploma,120,300,2014,Urban,Yes,Yes
1-44638773978,1-44638773978,U-0845,VIJAYANJALI  SCHOOL OF ENGINEERING,Active,Odisha,Balasore,Balasore,"VIJAYANJALI SCHOOL OF ENGINEERING GADAVANGA-NO 4, KHANTAPADA, BALASORE PIN: 756043",756043,20.939597,85.103657,Private-Self Financing,"STATE COUNCIL FOR TECHNICAL AND VOCATIONAL TRAINING, ODISHA",Approved,Approved,A,No,,Tier 3,http://www.vijayanjalischool.ac.in,info@vijayanjalischool.ac.in,admissions@vijayanjalischool.ac.in,placement@vijayanjalischool.ac.in,+91-80-331-2545,Mining Engineering,Diploma,60,300,2014,Urban,Yes,Yes
1-44639537152,1-44639537152,U-0949,RAJA KISHORE CHANDRA ACADEMY OF TECHNOLOGY(POLYTECHNIC),Active,Odisha,Balasore,Balasore,AT/PO-NILGIRI DIST-BALASORE STATE-ORISSA PIN-756040,756040,20.949895,85.109564,Private-Self Financing,"Directorate of Technical Education , Odisha",Approved,Approved,A+,No,,Tier 3,http://www.rajakishorechandra.ac.in,info@rajakishorechandra.ac.in,admissions@rajakishorechandra.ac.in,placement@rajakishorechandra.ac.in,+91-80-763-1814,Electrical Engineering,Diploma,150,480,1994,Rural,Yes,No
1-44639537152,1-44639537152,U-0949,RAJA KISHORE CHANDRA ACADEMY OF TECHNOLOGY(POLYTECHNIC),Active,Odisha,Balasore,Balasore,AT/PO-NILGIRI DIST-BALASORE STATE-ORISSA PIN-756040,756040,20.949895,85.109564,Private-Self Financing,"Directorate of Technical Education , Odisha",Approved,Approved,A+,No,,Tier 3,http://www.rajakishorechandra.ac.in,info@rajakishorechandra.ac.in,admissions@rajakishorechandra.ac.in,placement@rajakishorechandra.ac.in,+91-80-763-1814,Electronics & Communication Engineering (ECE),Diploma,60,480,1994,Rural,Yes,No
1-44639537152,1-44639537152,U-0949,RAJA KISHORE CHANDRA ACADEMY OF TECHNOLOGY(POLYTECHNIC),Active,Odisha,Balasore,Balasore,AT/PO-NILGIRI DIST-BALASORE STATE-ORISSA PIN-756040,756040,20.949895,85.109564,Private-Self Financing,"Directorate of Technical Education , Odisha",Approved,Approved,A+,No,,Tier 3,http://www.rajakishorechandra.ac.in,info@rajakishorechandra.ac.in,admissions@rajakishorechandra.ac.in,placement@rajakishorechandra.ac.in,+91-80-763-1814,Mechanical Engineering,Diploma,150,480,1994,Rural,Yes,No
1-44639537152,1-44639537152,U-0949,RAJA KISHORE CHANDRA ACADEMY OF TECHNOLOGY(POLYTECHNIC),Active,Odisha,Balasore,Balasore,AT/PO-NILGIRI DIST-BALASORE STATE-ORISSA PIN-756040,756040,20.949895,85.109564,Private-Self Financing,"Directorate of Technical Education , Odisha",Approved,Approved,A+,No,,Tier 3,http://www.rajakishorechandra.ac.in,info@rajakishorechandra.ac.in,admissions@rajakishorechandra.ac.in,placement@rajakishorechandra.ac.in,+91-80-763-1814,Civil Engineering,Diploma,120,480,1994,Rural,Yes,No
1-44639503044,1-44639503044,U-0949,ODISHA POLYTECHNIC,Active,Odisha,Balasore,Balasore,"AT/PO: KURUDA, DIST: BALASORE, ODISHA, PIN: 756056",756056,20.946892,85.114472,Private-Self Financing,"Directorate of Technical Education , Odisha",Approved,Approved,A+,No,,Tier 3,http://www.odisha.ac.in,info@odisha.ac.in,admissions@odisha.ac.in,placement@odisha.ac.in,+91-80-637-2070,Civil Engineering,Diploma,60,300,1987,Rural,No,Yes
1-44639503044,1-44639503044,U-0949,ODISHA POLYTECHNIC,Active,Odisha,Balasore,Balasore,"AT/PO: KURUDA, DIST: BALASORE, ODISHA, PIN: 756056",756056,20.946892,85.114472,Private-Self Financing,"Directorate of Technical Education , Odisha",Approved,Approved,A+,No,,Tier 3,http://www.odisha.ac.in,info@odisha.ac.in,admissions@odisha.ac.in,placement@odisha.ac.in,+91-80-637-2070,Electrical Engineering,Diploma,120,300,1987,Rural,No,Yes
1-44639503044,1-44639503044,U-0949,ODISHA POLYTECHNIC,Active,Odisha,Balasore,Balasore,"AT/PO: KURUDA, DIST: BALASORE, ODISHA, PIN: 756056",756056,20.946892,85.114472,Private-Self Financing,"Directorate of Technical Education , Odisha",Approved,Approved,A+,No,,Tier 3,http://www.odisha.ac.in,info@odisha.ac.in,admissions@odisha.ac.in,placement@odisha.ac.in,+91-80-637-2070,Mechanical Engineering,Diploma,120,300,1987,Rural,No,Yes
1-44639805490,1-44639805490,U-0949,NILASAILA INSTITUTE OF SCIENCE & TECHNOLOGY,Active,Odisha,Balasore,Balasore,AT/PO-SHERGADA NH-5,751326,20.970939,85.083869,Private-Self Financing,"Directorate of Technical Education , Odisha",Approved,Approved,B++,No,,Tier 3,http://www.nilasailascience.ac.in,info@nilasailascience.ac.in,admissions@nilasailascience.ac.in,placement@nilasailascience.ac.in,+91-80-645-8018,Mechanical Engineering,Diploma,60,300,1999,Urban,No,Yes
1-44639805490,1-44639805490,U-0949,NILASAILA INSTITUTE OF SCIENCE & TECHNOLOGY,Active,Odisha,Balasore,Balasore,AT/PO-SHERGADA NH-5,751326,20.970939,85.083869,Private-Self Financing,"Directorate of Technical Education , Odisha",Approved,Approved,B++,No,,Tier 3,http://www.nilasailascience.ac.in,info@nilasailascience.ac.in,admissions@nilasailascience.ac.in,placement@nilasailascience.ac.in,+91-80-645-8018,Electrical Engineering,Diploma,60,300,1999,Urban,No,Yes
1-44639805490,1-44639805490,U-0949,NILASAILA INSTITUTE OF SCIENCE & TECHNOLOGY,Active,Odisha,Balasore,Balasore,AT/PO-SHERGADA NH-5,751326,20.970939,85.083869,Private-Self Financing,"Directorate of Technical Education , Odisha",Approved,Approved,B++,No,,Tier 3,http://www.nilasailascience.ac.in,info@nilasailascience.ac.in,admissions@nilasailascience.ac.in,placement@nilasailascience.ac.in,+91-80-645-8018,Civil Engineering,Diploma,60,300,1999,Urban,No,Yes
1-44639805490,1-44639805490,U-0949,NILASAILA INSTITUTE OF SCIENCE & TECHNOLOGY,Active,Odisha,Balasore,Balasore,AT/PO-SHERGADA NH-5,751326,20.970939,85.083869,Private-Self Financing,"Directorate of Technical Education , Odisha",Approved,Approved,B++,No,,Tier 3,http://www.nilasailascience.ac.in,info@nilasailascience.ac.in,admissions@nilasailascience.ac.in,placement@nilasailascience.ac.in,+91-80-645-8018,Automobile Engineering,Diploma,60,300,1999,Urban,No,Yes
1-44639805490,1-44639805490,U-0949,NILASAILA INSTITUTE OF SCIENCE & TECHNOLOGY,Active,Odisha,Balasore,Balasore,AT/PO-SHERGADA NH-5,751326,20.970939,85.083869,Private-Self Financing,"Directorate of Technical Education , Odisha",Approved,Approved,B++,No,,Tier 3,http://www.nilasailascience.ac.in,info@nilasailascience.ac.in,admissions@nilasailascience.ac.in,placement@nilasailascience.ac.in,+91-80-645-8018,Electrical & Electronics Engineering (EEE),Diploma,60,300,1999,Urban,No,Yes
1-44639520191,1-44639520191,U-0949,MAHALAXMI INSTITUTE OF TECHNOLOGY & ENGINEERING,Active,Odisha,Balasore,Balasore,AT/PO-RAJ NILAGIRI DIST-BALASORE 756040,756040,20.967023,85.093035,Private-Self Financing,"Directorate of Technical Education , Odisha",Approved,Approved,B+,No,,Tier 3,http://www.mahalaxmi.ac.in,info@mahalaxmi.ac.in,admissions@mahalaxmi.ac.in,placement@mahalaxmi.ac.in,+91-80-481-5325,Mechanical Engineering,Diploma,120,300,1985,Rural,Yes,Yes
