College ID,AICTE Institute ID,UGC University ID,College Name,College Status,State,District,City,Full Address,Pincode,Latitude,Longitude,College Type,Affiliated University,AICTE Approval Status,UGC Approval Status,NAAC Grade,NBA Accreditation,NIRF Ranking,Tier Classification,Official Website,Official College Email,Admission Email,Placement Cell Email,Contact Phone Number,Engineering Branch Name,Degree Type,Branch Intake Capacity,Total Intake Capacity,Establishment Year,Campus Type,Hostel Available,Placement Available
1-44638409012,1-44638409012,U-0365,IDEAL INSTITUTE OF ENGINEERING,Active,West Bengal,Nadia,Nadia,"KALYANI SHILPANCHAL, P.O. +  P.S.- KALYANI, DISTRICT - NADIA, WEST BENGAL, PIN CODE- 741235",741235,22.977699,87.848758,Private-Self Financing,"Maulana Abul Kalam Azad University of Technology, West Bengal",Approved,Approved,B++,Yes,,Tier 3,http://www.ideal.ac.in,info@ideal.ac.in,admissions@ideal.ac.in,placement@ideal.ac.in,+91-80-457-1480,Civil Engineering,B.Tech,30,288,2021,Urban,Yes,Yes
1-44638409012,1-44638409012,U-0365,IDEAL INSTITUTE OF ENGINEERING,Active,West Bengal,Nadia,Nadia,"KALYANI SHILPANCHAL, P.O. +  P.S.- KALYANI, DISTRICT - NADIA, WEST BENGAL, PIN CODE- 741235",741235,22.977699,87.848758,Private-Self Financing,"Maulana Abul Kalam Azad University of Technology, West Bengal",Approved,Approved,B++,Yes,,Tier 3,http://www.ideal.ac.in,info@ideal.ac.in,admissions@ideal.ac.in,placement@ideal.ac.in,+91-80-457-1480,Computer Science Engineering (CSE),B.Tech,120,288,2021,Urban,Yes,Yes
1-44638409012,1-44638409012,U-0365,IDEAL INSTITUTE OF ENGINEERING,Active,West Bengal,Nadia,Nadia,"KALYANI SHILPANCHAL, P.O. +  P.S.- KALYANI, DISTRICT - NADIA, WEST BENGAL, PIN CODE- 741235",741235,22.977699,87.848758,Private-Self Financing,"Maulana Abul Kalam Azad University of Technology, West Bengal",Approved,Approved,B++,Yes,,Tier 3,http://www.ideal.ac.in,info@ideal.ac.in,admissions@ideal.ac.in,placement@ideal.ac.in,+91-80-457-1480,Mechanical Engineering,B.Tech,30,288,2021,Urban,Yes,Yes
1-44638409012,1-44638409012,U-0365,IDEAL INSTITUTE OF ENGINEERING,Active,West Bengal,Nadia,Nadia,"KALYANI SHILPANCHAL, P.O. +  P.S.- KALYANI, DISTRICT - NADIA, WEST BENGAL, PIN CODE- 741235",741235,22.977699,87.848758,Private-Self Financing,"Maulana Abul Kalam Azad University of Technology, West Bengal",Approved,Approved,B++,Yes,,Tier 3,http://www.ideal.ac.in,info@ideal.ac.in,admissions@ideal.ac.in,placement@ideal.ac.in,+91-80-457-1480,Electrical Engineering,B.Tech,48,288,2021,Urban,Yes,Yes
1-44638409012,1-44638409012,U-0365,IDEAL INSTITUTE OF ENGINEERING,Active,West Bengal,Nadia,Nadia,"KALYANI SHILPANCHAL, P.O. +  P.S.- KALYANI, DISTRICT - NADIA, WEST BENGAL, PIN CODE- 741235",741235,22.977699,87.848758,Private-Self Financing,"Maulana Abul Kalam Azad University of Technology, West Bengal",Approved,Approved,B++,Yes,,Tier 3,http://www.ideal.ac.in,info@ideal.ac.in,admissions@ideal.ac.in,placement@ideal.ac.in,+91-80-457-1480,Electronics & Communication Engineering (ECE),B.Tech,30,288,2021,Urban,Yes,Yes
1-44638409012,1-44638409012,U-0365,IDEAL INSTITUTE OF ENGINEERING,Active,West Bengal,Nadia,Nadia,"KALYANI SHILPANCHAL, P.O. +  P.S.- KALYANI, DISTRICT - NADIA, WEST BENGAL, PIN CODE- 741235",741235,22.977699,87.848758,Private-Self Financing,"Maulana Abul Kalam Azad University of Technology, West Bengal",Approved,Approved,B++,Yes,,Tier 3,http://www.ideal.ac.in,info@ideal.ac.in,admissions@ideal.ac.in,placement@ideal.ac.in,+91-80-457-1480,Artificial Intelligence & Machine Learning (AI & ML),B.Tech,30,288,2021,Urban,Yes,Yes
1-44638410145,1-44638410145,U-0461,GAYESHPUR GOVERNMENT POLYTECHNIC,Active,West Bengal,Nadia,Nadia,"GAYESHPUR,KALYANI; NADIA;WEST BENGAL; PIN:741234",741234,22.998488,87.860461,Government,West Bengal State Council of Technical  and Vocational Education and Skill Development,Approved,Approved,B++,Yes,,Tier 3,http://www.gayeshpur.ac.in,info@gayeshpur.ac.in,admissions@gayeshpur.ac.in,placement@gayeshpur.ac.in,+91-80-329-0914,Civil Engineering,Diploma,60,180,1999,Urban,No,Yes
1-44638410145,1-44638410145,U-0461,GAYESHPUR GOVERNMENT POLYTECHNIC,Active,West Bengal,Nadia,Nadia,"GAYESHPUR,KALYANI; NADIA;WEST BENGAL; PIN:741234",741234,22.998488,87.860461,Government,West Bengal State Council of Technical  and Vocational Education and Skill Development,Approved,Approved,B++,Yes,,Tier 3,http://www.gayeshpur.ac.in,info@gayeshpur.ac.in,admissions@gayeshpur.ac.in,placement@gayeshpur.ac.in,+91-80-329-0914,Mechanical Engineering,Diploma,60,180,1999,Urban,No,Yes
1-44638410145,1-44638410145,U-0461,GAYESHPUR GOVERNMENT POLYTECHNIC,Active,West Bengal,Nadia,Nadia,"GAYESHPUR,KALYANI; NADIA;WEST BENGAL; PIN:741234",741234,22.998488,87.860461,Government,West Bengal State Council of Technical  and Vocational Education and Skill Development,Approved,Approved,B++,Yes,,Tier 3,http://www.gayeshpur.ac.in,info@gayeshpur.ac.in,admissions@gayeshpur.ac.in,placement@gayeshpur.ac.in,+91-80-329-0914,Other Engineering Branches,Diploma,60,180,1999,Urban,No,Yes
1-44638410695,1-44638410695,U-0339,RANAGHAT GOVERNMENT POLYTECHNIC,Active,West Bengal,Nadia,Nadia,"MILL PARA, NEAR RANAGHAT JUNCTION RAILWAYA STATION, PO- RANAGHAT, DIST- NADIA, WEST BENGAL, PIN- 741201",741201,22.986681,87.86695,Government,"West Bengal State Council of Technical Education, Kolkata",Approved,Approved,A+,Yes,,Tier 2,http://www.ranaghat.ac.in,info@ranaghat.ac.in,admissions@ranaghat.ac.in,placement@ranaghat.ac.in,+91-80-833-8636,Automobile Engineering,Diploma,60,180,1994,Rural,Yes,No
