College ID,AICTE Institute ID,UGC University ID,College Name,College Status,State,District,City,Full Address,Pincode,Latitude,Longitude,College Type,Affiliated University,AICTE Approval Status,UGC Approval Status,NAAC Grade,NBA Accreditation,NIRF Ranking,Tier Classification,Official Website,Official College Email,Admission Email,Placement Cell Email,Contact Phone Number,Engineering Branch Name,Degree Type,Branch Intake Capacity,Total Intake Capacity,Establishment Year,Campus Type,Hostel Available,Placement Available
1-44641177750,1-44641177750,U-0329,GOVT. POLYTECHNIC KHAIRAGARH,Active,Chhattisgarh,Rajnandgaon,Rajnandgaon,MAIN ROAD CIVIL LINE KHAIRAGARH,492268,21.259061,81.867638,Government,"Chhattisgarh Swami Vivekanand Technical University, Bhilai",Approved,Approved,A,No,,Tier 2,http://www.govtkhairagarh.ac.in,info@govtkhairagarh.ac.in,admissions@govtkhairagarh.ac.in,placement@govtkhairagarh.ac.in,+91-80-015-1689,Other Engineering Branches,Diploma,60,240,2017,Urban,Yes,Yes
1-44641177750,1-44641177750,U-0329,GOVT. POLYTECHNIC KHAIRAGARH,Active,Chhattisgarh,Rajnandgaon,Rajnandgaon,MAIN ROAD CIVIL LINE KHAIRAGARH,492268,21.259061,81.867638,Government,"Chhattisgarh Swami Vivekanand Technical University, Bhilai",Approved,Approved,A,No,,Tier 2,http://www.govtkhairagarh.ac.in,info@govtkhairagarh.ac.in,admissions@govtkhairagarh.ac.in,placement@govtkhairagarh.ac.in,+91-80-015-1689,Mechanical Engineering,Diploma,40,240,2017,Urban,Yes,Yes
1-44641177750,1-44641177750,U-0329,GOVT. POLYTECHNIC KHAIRAGARH,Active,Chhattisgarh,Rajnandgaon,Rajnandgaon,MAIN ROAD CIVIL LINE KHAIRAGARH,492268,21.259061,81.867638,Government,"Chhattisgarh Swami Vivekanand Technical University, Bhilai",Approved,Approved,A,No,,Tier 2,http://www.govtkhairagarh.ac.in,info@govtkhairagarh.ac.in,admissions@govtkhairagarh.ac.in,placement@govtkhairagarh.ac.in,+91-80-015-1689,Electronics & Communication Engineering (ECE),Diploma,40,240,2017,Urban,Yes,Yes
1-44641177750,1-44641177750,U-0329,GOVT. POLYTECHNIC KHAIRAGARH,Active,Chhattisgarh,Rajnandgaon,Rajnandgaon,MAIN ROAD CIVIL LINE KHAIRAGARH,492268,21.259061,81.867638,Government,"Chhattisgarh Swami Vivekanand Technical University, Bhilai",Approved,Approved,A,No,,Tier 2,http://www.govtkhairagarh.ac.in,info@govtkhairagarh.ac.in,admissions@govtkhairagarh.ac.in,placement@govtkhairagarh.ac.in,+91-80-015-1689,Computer Science Engineering (CSE),Diploma,40,240,2017,Urban,Yes,Yes
1-44641177750,1-44641177750,U-0329,GOVT. POLYTECHNIC KHAIRAGARH,Active,Chhattisgarh,Rajnandgaon,Rajnandgaon,MAIN ROAD CIVIL LINE KHAIRAGARH,492268,21.259061,81.867638,Government,"Chhattisgarh Swami Vivekanand Technical University, Bhilai",Approved,Approved,A,No,,Tier 2,http://www.govtkhairagarh.ac.in,info@govtkhairagarh.ac.in,admissions@govtkhairagarh.ac.in,placement@govtkhairagarh.ac.in,+91-80-015-1689,Electrical Engineering,Diploma,60,240,2017,Urban,Yes,Yes
1-44641405931,1-44641405931,U-0329,GOVT.GIRLS POLYTECHNIC RAJNANDGAON,Active,Chhattisgarh,Rajnandgaon,Rajnandgaon,"BEHIND TRANSPORT NAGAR,  BY-PASS ROAD,  PENDRI,  RAJNANDGAON (CG)",492268,21.259981,81.880812,Government,"Chhattisgarh Swami Vivekanand Technical University, Bhilai",Approved,Approved,B++,Yes,,Tier 3,http://www.govtgirlsrajnandgaon.ac.in,info@govtgirlsrajnandgaon.ac.in,admissions@govtgirlsrajnandgaon.ac.in,placement@govtgirlsrajnandgaon.ac.in,+91-80-053-7310,Other Engineering Branches,Diploma,60,80,1982,Urban,Yes,Yes
1-44641405931,1-44641405931,U-0329,GOVT.GIRLS POLYTECHNIC RAJNANDGAON,Active,Chhattisgarh,Rajnandgaon,Rajnandgaon,"BEHIND TRANSPORT NAGAR,  BY-PASS ROAD,  PENDRI,  RAJNANDGAON (CG)",492268,21.259981,81.880812,Government,"Chhattisgarh Swami Vivekanand Technical University, Bhilai",Approved,Approved,B++,Yes,,Tier 3,http://www.govtgirlsrajnandgaon.ac.in,info@govtgirlsrajnandgaon.ac.in,admissions@govtgirlsrajnandgaon.ac.in,placement@govtgirlsrajnandgaon.ac.in,+91-80-053-7310,Electronics & Communication Engineering (ECE),Diploma,20,80,1982,Urban,Yes,Yes
1-44641672404,1-44641672404,U-0329,ASHOKA INSTITUTE OF TECHNOLOGY & MANAGEMENT,Active,Chhattisgarh,Rajnandgaon,Rajnandgaon,"GRAM- TORANKATTA, POST- SOMNI, G.E. ROAD, RAJNANDGAON (C.G)",492268,21.259642,81.870167,Private-Self Financing,"Chhattisgarh Swami Vivekanand Technical University, Bhilai",Approved,Approved,A+,No,,Tier 3,http://www.ashokamanagement.ac.in,info@ashokamanagement.ac.in,admissions@ashokamanagement.ac.in,placement@ashokamanagement.ac.in,+91-80-039-5418,Mechanical Engineering,B.Tech,34,121,1990,Rural,Yes,Yes
1-44641672404,1-44641672404,U-0329,ASHOKA INSTITUTE OF TECHNOLOGY & MANAGEMENT,Active,Chhattisgarh,Rajnandgaon,Rajnandgaon,"GRAM- TORANKATTA, POST- SOMNI, G.E. ROAD, RAJNANDGAON (C.G)",492268,21.259642,81.870167,Private-Self Financing,"Chhattisgarh Swami Vivekanand Technical University, Bhilai",Approved,Approved,A+,No,,Tier 3,http://www.ashokamanagement.ac.in,info@ashokamanagement.ac.in,admissions@ashokamanagement.ac.in,placement@ashokamanagement.ac.in,+91-80-039-5418,Computer Science Engineering (CSE),B.Tech,26,121,1990,Rural,Yes,Yes
1-44641672404,1-44641672404,U-0329,ASHOKA INSTITUTE OF TECHNOLOGY & MANAGEMENT,Active,Chhattisgarh,Rajnandgaon,Rajnandgaon,"GRAM- TORANKATTA, POST- SOMNI, G.E. ROAD, RAJNANDGAON (C.G)",492268,21.259642,81.870167,Private-Self Financing,"Chhattisgarh Swami Vivekanand Technical University, Bhilai",Approved,Approved,A+,No,,Tier 3,http://www.ashokamanagement.ac.in,info@ashokamanagement.ac.in,admissions@ashokamanagement.ac.in,placement@ashokamanagement.ac.in,+91-80-039-5418,Electrical Engineering,B.Tech,17,121,1990,Rural,Yes,Yes
1-44641672404,1-44641672404,U-0329,ASHOKA INSTITUTE OF TECHNOLOGY & MANAGEMENT,Active,Chhattisgarh,Rajnandgaon,Rajnandgaon,"GRAM- TORANKATTA, POST- SOMNI, G.E. ROAD, RAJNANDGAON (C.G)",492268,21.259642,81.870167,Private-Self Financing,"Chhattisgarh Swami Vivekanand Technical University, Bhilai",Approved,Approved,A+,No,,Tier 3,http://www.ashokamanagement.ac.in,info@ashokamanagement.ac.in,admissions@ashokamanagement.ac.in,placement@ashokamanagement.ac.in,+91-80-039-5418,Electronics & Communication Engineering (ECE),B.Tech,17,121,1990,Rural,Yes,Yes
1-44641672404,1-44641672404,U-0329,ASHOKA INSTITUTE OF TECHNOLOGY & MANAGEMENT,Active,Chhattisgarh,Rajnandgaon,Rajnandgaon,"GRAM- TORANKATTA, POST- SOMNI, G.E. ROAD, RAJNANDGAON (C.G)",492268,21.259642,81.870167,Private-Self Financing,"Chhattisgarh Swami Vivekanand Technical University, Bhilai",Approved,Approved,A+,No,,Tier 3,http://www.ashokamanagement.ac.in,info@ashokamanagement.ac.in,admissions@ashokamanagement.ac.in,placement@ashokamanagement.ac.in,+91-80-039-5418,Civil Engineering,B.Tech,27,121,1990,Rural,Yes,Yes
