College ID,AICTE Institute ID,UGC University ID,College Name,College Status,State,District,City,Full Address,Pincode,Latitude,Longitude,College Type,Affiliated University,AICTE Approval Status,UGC Approval Status,NAAC Grade,NBA Accreditation,NIRF Ranking,Tier Classification,Official Website,Official College Email,Admission Email,Placement Cell Email,Contact Phone Number,Engineering Branch Name,Degree Type,Branch Intake Capacity,Total Intake Capacity,Establishment Year,Campus Type,Hostel Available,Placement Available
1-44638242810,1-44638242810,U-0261,GOVT. POLYTECHNIC CHAPPAR,Active,Haryana,Bhiwani,Bhiwani,VILLAGE CHAPPAR DISTT. DADRI HARYANA,120886,29.077954,76.072665,Government,"Directorate of Technical Education, Haryana",Approved,Approved,A,No,,Tier 2,http://www.govtchappar.ac.in,info@govtchappar.ac.in,admissions@govtchappar.ac.in,placement@govtchappar.ac.in,+91-80-642-2189,Civil Engineering,Diploma,60,360,1990,Urban,No,Yes
1-44638242810,1-44638242810,U-0261,GOVT. POLYTECHNIC CHAPPAR,Active,Haryana,Bhiwani,Bhiwani,VILLAGE CHAPPAR DISTT. DADRI HARYANA,120886,29.077954,76.072665,Government,"Directorate of Technical Education, Haryana",Approved,Approved,A,No,,Tier 2,http://www.govtchappar.ac.in,info@govtchappar.ac.in,admissions@govtchappar.ac.in,placement@govtchappar.ac.in,+91-80-642-2189,Electrical Engineering,Diploma,60,360,1990,Urban,No,Yes
1-44638242810,1-44638242810,U-0261,GOVT. POLYTECHNIC CHAPPAR,Active,Haryana,Bhiwani,Bhiwani,VILLAGE CHAPPAR DISTT. DADRI HARYANA,120886,29.077954,76.072665,Government,"Directorate of Technical Education, Haryana",Approved,Approved,A,No,,Tier 2,http://www.govtchappar.ac.in,info@govtchappar.ac.in,admissions@govtchappar.ac.in,placement@govtchappar.ac.in,+91-80-642-2189,Mechanical Engineering,Diploma,60,360,1990,Urban,No,Yes
1-44638242810,1-44638242810,U-0261,GOVT. POLYTECHNIC CHAPPAR,Active,Haryana,Bhiwani,Bhiwani,VILLAGE CHAPPAR DISTT. DADRI HARYANA,120886,29.077954,76.072665,Government,"Directorate of Technical Education, Haryana",Approved,Approved,A,No,,Tier 2,http://www.govtchappar.ac.in,info@govtchappar.ac.in,admissions@govtchappar.ac.in,placement@govtchappar.ac.in,+91-80-642-2189,Computer Science Engineering (CSE),Diploma,60,360,1990,Urban,No,Yes
1-44638242810,1-44638242810,U-0261,GOVT. POLYTECHNIC CHAPPAR,Active,Haryana,Bhiwani,Bhiwani,VILLAGE CHAPPAR DISTT. DADRI HARYANA,120886,29.077954,76.072665,Government,"Directorate of Technical Education, Haryana",Approved,Approved,A,No,,Tier 2,http://www.govtchappar.ac.in,info@govtchappar.ac.in,admissions@govtchappar.ac.in,placement@govtchappar.ac.in,+91-80-642-2189,Other Engineering Branches,Diploma,60,360,1990,Urban,No,Yes
1-44638242810,1-44638242810,U-0261,GOVT. POLYTECHNIC CHAPPAR,Active,Haryana,Bhiwani,Bhiwani,VILLAGE CHAPPAR DISTT. DADRI HARYANA,120886,29.077954,76.072665,Government,"Directorate of Technical Education, Haryana",Approved,Approved,A,No,,Tier 2,http://www.govtchappar.ac.in,info@govtchappar.ac.in,admissions@govtchappar.ac.in,placement@govtchappar.ac.in,+91-80-642-2189,Electronics & Communication Engineering (ECE),Diploma,60,360,1990,Urban,No,Yes
1-44639913628,1-44639913628,U-0294,"RANI JHANSI LAXMI BAI GOVT. POLYTECHNIC, LOHARU",Active,Haryana,Bhiwani,Bhiwani,"BHIWANI ROAD, LOHARU",120886,29.046594,76.066567,Government,Directorate of Technical Education,Approved,Approved,B++,Yes,,Tier 3,http://www.ranijhansilaxmi.ac.in,info@ranijhansilaxmi.ac.in,admissions@ranijhansilaxmi.ac.in,placement@ranijhansilaxmi.ac.in,+91-80-326-9126,Civil Engineering,Diploma,60,360,2004,Urban,Yes,No
1-44639913628,1-44639913628,U-0294,"RANI JHANSI LAXMI BAI GOVT. POLYTECHNIC, LOHARU",Active,Haryana,Bhiwani,Bhiwani,"BHIWANI ROAD, LOHARU",120886,29.046594,76.066567,Government,Directorate of Technical Education,Approved,Approved,B++,Yes,,Tier 3,http://www.ranijhansilaxmi.ac.in,info@ranijhansilaxmi.ac.in,admissions@ranijhansilaxmi.ac.in,placement@ranijhansilaxmi.ac.in,+91-80-326-9126,Mechanical Engineering,Diploma,60,360,2004,Urban,Yes,No
1-44639913628,1-44639913628,U-0294,"RANI JHANSI LAXMI BAI GOVT. POLYTECHNIC, LOHARU",Active,Haryana,Bhiwani,Bhiwani,"BHIWANI ROAD, LOHARU",120886,29.046594,76.066567,Government,Directorate of Technical Education,Approved,Approved,B++,Yes,,Tier 3,http://www.ranijhansilaxmi.ac.in,info@ranijhansilaxmi.ac.in,admissions@ranijhansilaxmi.ac.in,placement@ranijhansilaxmi.ac.in,+91-80-326-9126,Electronics & Communication Engineering (ECE),Diploma,60,360,2004,Urban,Yes,No
1-44639913628,1-44639913628,U-0294,"RANI JHANSI LAXMI BAI GOVT. POLYTECHNIC, LOHARU",Active,Haryana,Bhiwani,Bhiwani,"BHIWANI ROAD, LOHARU",120886,29.046594,76.066567,Government,Directorate of Technical Education,Approved,Approved,B++,Yes,,Tier 3,http://www.ranijhansilaxmi.ac.in,info@ranijhansilaxmi.ac.in,admissions@ranijhansilaxmi.ac.in,placement@ranijhansilaxmi.ac.in,+91-80-326-9126,Computer Science Engineering (CSE),Diploma,60,360,2004,Urban,Yes,No
