College ID,AICTE Institute ID,UGC University ID,College Name,College Status,State,District,City,Full Address,Pincode,Latitude,Longitude,College Type,Affiliated University,AICTE Approval Status,UGC Approval Status,NAAC Grade,NBA Accreditation,NIRF Ranking,Tier Classification,Official Website,Official College Email,Admission Email,Placement Cell Email,Contact Phone Number,Engineering Branch Name,Degree Type,Branch Intake Capacity,Total Intake Capacity,Establishment Year,Campus Type,Hostel Available,Placement Available
1-44639347675,1-44639347675,U-0957,SRI SIDDHARTHA POLYTECHNIC 546,Active,Karnataka,Kolar,Kolar,"HANCHALA GATE, HUDUKULA POST BANGARPET TALUK - 563114",563114,15.33008,75.72842,Private-Self Financing,"Department of Technical Education, Bangalore",Approved,Approved,B++,Yes,,Tier 3,http://www.srisiddhartha546.ac.in,info@srisiddhartha546.ac.in,admissions@srisiddhartha546.ac.in,placement@srisiddhartha546.ac.in,+91-80-374-8956,Civil Engineering,Diploma,30,150,1982,Urban,No,Yes
1-44639347675,1-44639347675,U-0957,SRI SIDDHARTHA POLYTECHNIC 546,Active,Karnataka,Kolar,Kolar,"HANCHALA GATE, HUDUKULA POST BANGARPET TALUK - 563114",563114,15.33008,75.72842,Private-Self Financing,"Department of Technical Education, Bangalore",Approved,Approved,B++,Yes,,Tier 3,http://www.srisiddhartha546.ac.in,info@srisiddhartha546.ac.in,admissions@srisiddhartha546.ac.in,placement@srisiddhartha546.ac.in,+91-80-374-8956,Computer Science Engineering (CSE),Diploma,30,150,1982,Urban,No,Yes
1-44639347675,1-44639347675,U-0957,SRI SIDDHARTHA POLYTECHNIC 546,Active,Karnataka,Kolar,Kolar,"HANCHALA GATE, HUDUKULA POST BANGARPET TALUK - 563114",563114,15.33008,75.72842,Private-Self Financing,"Department of Technical Education, Bangalore",Approved,Approved,B++,Yes,,Tier 3,http://www.srisiddhartha546.ac.in,info@srisiddhartha546.ac.in,admissions@srisiddhartha546.ac.in,placement@srisiddhartha546.ac.in,+91-80-374-8956,Electronics & Communication Engineering (ECE),Diploma,30,150,1982,Urban,No,Yes
1-44639347675,1-44639347675,U-0957,SRI SIDDHARTHA POLYTECHNIC 546,Active,Karnataka,Kolar,Kolar,"HANCHALA GATE, HUDUKULA POST BANGARPET TALUK - 563114",563114,15.33008,75.72842,Private-Self Financing,"Department of Technical Education, Bangalore",Approved,Approved,B++,Yes,,Tier 3,http://www.srisiddhartha546.ac.in,info@srisiddhartha546.ac.in,admissions@srisiddhartha546.ac.in,placement@srisiddhartha546.ac.in,+91-80-374-8956,Electrical & Electronics Engineering (EEE),Diploma,30,150,1982,Urban,No,Yes
1-44639347675,1-44639347675,U-0957,SRI SIDDHARTHA POLYTECHNIC 546,Active,Karnataka,Kolar,Kolar,"HANCHALA GATE, HUDUKULA POST BANGARPET TALUK - 563114",563114,15.33008,75.72842,Private-Self Financing,"Department of Technical Education, Bangalore",Approved,Approved,B++,Yes,,Tier 3,http://www.srisiddhartha546.ac.in,info@srisiddhartha546.ac.in,admissions@srisiddhartha546.ac.in,placement@srisiddhartha546.ac.in,+91-80-374-8956,Mechanical Engineering,Diploma,30,150,1982,Urban,No,Yes
1-44639460457,1-44639460457,U-0294,SCHOOL OF MINES,Active,Karnataka,Kolar,Kolar,"SCHOOL OF MINES, COROMANDEL - POST",560874,15.310826,75.718791,Government,Directorate of Technical Education,Approved,Approved,B,No,,Tier 3,http://www.schoolmines.ac.in,info@schoolmines.ac.in,admissions@schoolmines.ac.in,placement@schoolmines.ac.in,+91-80-567-3375,Computer Science Engineering (CSE),Diploma,60,160,1989,Urban,No,Yes
1-44639460457,1-44639460457,U-0294,SCHOOL OF MINES,Active,Karnataka,Kolar,Kolar,"SCHOOL OF MINES, COROMANDEL - POST",560874,15.310826,75.718791,Government,Directorate of Technical Education,Approved,Approved,B,No,,Tier 3,http://www.schoolmines.ac.in,info@schoolmines.ac.in,admissions@schoolmines.ac.in,placement@schoolmines.ac.in,+91-80-567-3375,Mechanical Engineering,Diploma,60,160,1989,Urban,No,Yes
1-44639460457,1-44639460457,U-0294,SCHOOL OF MINES,Active,Karnataka,Kolar,Kolar,"SCHOOL OF MINES, COROMANDEL - POST",560874,15.310826,75.718791,Government,Directorate of Technical Education,Approved,Approved,B,No,,Tier 3,http://www.schoolmines.ac.in,info@schoolmines.ac.in,admissions@schoolmines.ac.in,placement@schoolmines.ac.in,+91-80-567-3375,Mining Engineering,Diploma,40,160,1989,Urban,No,Yes
1-44639556966,1-44639556966,U-0957,GOVERNMENT POLYTECHNIC,Active,Karnataka,Kolar,Kolar,NH-4 KANTHARAJA CIRCLE KOTHAMANGALA POST,560874,15.332301,75.730404,Government,"Department of Technical Education, Bangalore",Approved,Approved,A,No,,Tier 2,http://www.inst7345.ac.in,info@inst7345.ac.in,admissions@inst7345.ac.in,placement@inst7345.ac.in,+91-80-468-0553,Civil Engineering,Diploma,60,240,1995,Rural,Yes,Yes
1-44639556966,1-44639556966,U-0957,GOVERNMENT POLYTECHNIC,Active,Karnataka,Kolar,Kolar,NH-4 KANTHARAJA CIRCLE KOTHAMANGALA POST,560874,15.332301,75.730404,Government,"Department of Technical Education, Bangalore",Approved,Approved,A,No,,Tier 2,http://www.inst7345.ac.in,info@inst7345.ac.in,admissions@inst7345.ac.in,placement@inst7345.ac.in,+91-80-468-0553,Computer Science Engineering (CSE),Diploma,60,240,1995,Rural,Yes,Yes
