College ID,AICTE Institute ID,UGC University ID,College Name,College Status,State,District,City,Full Address,Pincode,Latitude,Longitude,College Type,Affiliated University,AICTE Approval Status,UGC Approval Status,NAAC Grade,NBA Accreditation,NIRF Ranking,Tier Classification,Official Website,Official College Email,Admission Email,Placement Cell Email,Contact Phone Number,Engineering Branch Name,Degree Type,Branch Intake Capacity,Total Intake Capacity,Establishment Year,Campus Type,Hostel Available,Placement Available
1-44638487219,1-44638487219,U-0678,GOVERNMENT POLYTECHNIC PAURI,Active,Uttarakhand,Pauri Garhwal,Pauri Garhwal,CITY-PAURI DISTT.-PAURI GARHWAL STATE-UTTARAKHAND,248927,30.07427,79.009079,Government,Uttrakhand Board of Technical Education,Approved,Approved,B++,Yes,,Tier 3,http://www.pauri.ac.in,info@pauri.ac.in,admissions@pauri.ac.in,placement@pauri.ac.in,+91-80-152-1598,Mechanical Engineering,Diploma,60,60,1997,Urban,Yes,Yes
1-44638836637,1-44638836637,U-0678,GOVERNMENT POLYTECHNIC PABAU,Active,Uttarakhand,Pauri Garhwal,Pauri Garhwal,VILLAGE & POST OFFICE : CHOPRIYOUN BLOCK : PABAU,248927,30.052876,79.035515,Government,Uttrakhand Board of Technical Education,Approved,Approved,B,No,,Tier 3,http://www.pabau.ac.in,info@pabau.ac.in,admissions@pabau.ac.in,placement@pabau.ac.in,+91-80-254-8455,Electrical Engineering,Diploma,30,60,2000,Urban,Yes,Yes
1-44638836637,1-44638836637,U-0678,GOVERNMENT POLYTECHNIC PABAU,Active,Uttarakhand,Pauri Garhwal,Pauri Garhwal,VILLAGE & POST OFFICE : CHOPRIYOUN BLOCK : PABAU,248927,30.052876,79.035515,Government,Uttrakhand Board of Technical Education,Approved,Approved,B,No,,Tier 3,http://www.pabau.ac.in,info@pabau.ac.in,admissions@pabau.ac.in,placement@pabau.ac.in,+91-80-254-8455,Civil Engineering,Diploma,30,60,2000,Urban,Yes,Yes
1-44639716895,1-44639716895,U-0343,JASWANT SINGH RAWAT GOVERNMENT POLYTECHNIC BIRONKHAL,Active,Uttarakhand,Pauri Garhwal,Pauri Garhwal,GOVERNMENT POLYTECHNIC BEERONKHAL,248927,30.079745,79.026057,Government,"Directorate Of Technical Education, Srinagar(Garhwal)",Approved,Approved,B,No,,Tier 3,http://www.jaswantsinghrawat.ac.in,info@jaswantsinghrawat.ac.in,admissions@jaswantsinghrawat.ac.in,placement@jaswantsinghrawat.ac.in,+91-80-381-8283,Civil Engineering,Diploma,40,100,1999,Rural,No,Yes
1-44639716895,1-44639716895,U-0343,JASWANT SINGH RAWAT GOVERNMENT POLYTECHNIC BIRONKHAL,Active,Uttarakhand,Pauri Garhwal,Pauri Garhwal,GOVERNMENT POLYTECHNIC BEERONKHAL,248927,30.079745,79.026057,Government,"Directorate Of Technical Education, Srinagar(Garhwal)",Approved,Approved,B,No,,Tier 3,http://www.jaswantsinghrawat.ac.in,info@jaswantsinghrawat.ac.in,admissions@jaswantsinghrawat.ac.in,placement@jaswantsinghrawat.ac.in,+91-80-381-8283,Computer Science Engineering (CSE),Diploma,60,100,1999,Rural,No,Yes
1-44640340297,1-44640340297,U-0343,GOVT. POLYTECHNIC SATPULI,Active,Uttarakhand,Pauri Garhwal,Pauri Garhwal,GOVT. POLYTECHNIC SATPULI PAURI GARHWAL,248927,30.051994,79.01969,Government,"Directorate Of Technical Education, Srinagar(Garhwal)",Approved,Approved,B++,Yes,,Tier 3,http://www.govtsatpuli.ac.in,info@govtsatpuli.ac.in,admissions@govtsatpuli.ac.in,placement@govtsatpuli.ac.in,+91-80-217-8434,Mechanical Engineering,Diploma,60,60,1995,Urban,Yes,No
1-44640269022,1-44640269022,U-0678,GOVERNMENT RURAL POLYTECHNIC THALNADI,Active,Uttarakhand,Pauri Garhwal,Pauri Garhwal,P.O. BHRIGUKHAL THALNADI,248927,30.061861,79.036519,Government,Uttrakhand Board of Technical Education,Approved,Approved,B++,Yes,,Tier 3,http://www.ruralthalnadi.ac.in,info@ruralthalnadi.ac.in,admissions@ruralthalnadi.ac.in,placement@ruralthalnadi.ac.in,+91-80-631-7294,Other Engineering Branches,Diploma,60,90,2017,Urban,Yes,Yes
1-44640269022,1-44640269022,U-0678,GOVERNMENT RURAL POLYTECHNIC THALNADI,Active,Uttarakhand,Pauri Garhwal,Pauri Garhwal,P.O. BHRIGUKHAL THALNADI,248927,30.061861,79.036519,Government,Uttrakhand Board of Technical Education,Approved,Approved,B++,Yes,,Tier 3,http://www.ruralthalnadi.ac.in,info@ruralthalnadi.ac.in,admissions@ruralthalnadi.ac.in,placement@ruralthalnadi.ac.in,+91-80-631-7294,Electrical Engineering,Diploma,30,90,2017,Urban,Yes,Yes
1-44640979581,1-44640979581,U-0343,GOVERNMENT POLYTECHNIC SRINAGAR (GARHWAL),Active,Uttarakhand,Pauri Garhwal,Pauri Garhwal,RISHIKESH BADRINATH ROAD SRINAGAR GARHWAL UTTARAKHAND,248927,30.062364,79.001915,Government,"Directorate Of Technical Education, Srinagar(Garhwal)",Approved,Approved,A+,Yes,,Tier 2,http://www.srinagargarhwal.ac.in,info@srinagargarhwal.ac.in,admissions@srinagargarhwal.ac.in,placement@srinagargarhwal.ac.in,+91-80-652-7760,Electrical Engineering,Diploma,60,330,1982,Rural,Yes,Yes
1-44640979581,1-44640979581,U-0343,GOVERNMENT POLYTECHNIC SRINAGAR (GARHWAL),Active,Uttarakhand,Pauri Garhwal,Pauri Garhwal,RISHIKESH BADRINATH ROAD SRINAGAR GARHWAL UTTARAKHAND,248927,30.062364,79.001915,Government,"Directorate Of Technical Education, Srinagar(Garhwal)",Approved,Approved,A+,Yes,,Tier 2,http://www.srinagargarhwal.ac.in,info@srinagargarhwal.ac.in,admissions@srinagargarhwal.ac.in,placement@srinagargarhwal.ac.in,+91-80-652-7760,Civil Engineering,Diploma,60,330,1982,Rural,Yes,Yes
