College ID,AICTE Institute ID,UGC University ID,College Name,College Status,State,District,City,Full Address,Pincode,Latitude,Longitude,College Type,Affiliated University,AICTE Approval Status,UGC Approval Status,NAAC Grade,NBA Accreditation,NIRF Ranking,Tier Classification,Official Website,Official College Email,Admission Email,Placement Cell Email,Contact Phone Number,Engineering Branch Name,Degree Type,Branch Intake Capacity,Total Intake Capacity,Establishment Year,Campus Type,Hostel Available,Placement Available
1-44638482322,1-44638482322,U-0539,VERGHESE KURIEN INSTITUTE OF DAIRY AND FOOD TECHNOLOGY,Active,Kerala,Thrissur,Thrissur,"COLLEGE OF DAIRY SCIENCE AND TECHNOLOGY, MANNUTHY, THRISSUR",682330,10.535025,76.2106,Government,KERALA VETERINARY AND ANIMAL SCIENCES UNIVERSITY,Approved,Approved,B,No,,Tier 3,http://www.verghesekuriendairy.ac.in,info@verghesekuriendairy.ac.in,admissions@verghesekuriendairy.ac.in,placement@verghesekuriendairy.ac.in,+91-80-150-2951,Other Engineering Branches,B.Tech,90,90,1993,Rural,Yes,Yes
1-44638633492,1-44638633492,U-0672,HOLY GRACE ACADEMY OF ENGINEERING,Active,Kerala,Thrissur,Thrissur,"KURUVILASSERY PO,",682330,10.536542,76.228763,Private-Self Financing,"APJ Abdul Kalam Technological University, Kerala",Approved,Approved,A,No,,Tier 3,http://www.holygraceacademy.ac.in,info@holygraceacademy.ac.in,admissions@holygraceacademy.ac.in,placement@holygraceacademy.ac.in,+91-80-213-9227,Electronics & Communication Engineering (ECE),B.Tech,30,720,2019,Urban,Yes,No
1-44638633492,1-44638633492,U-0672,HOLY GRACE ACADEMY OF ENGINEERING,Active,Kerala,Thrissur,Thrissur,"KURUVILASSERY PO,",682330,10.536542,76.228763,Private-Self Financing,"APJ Abdul Kalam Technological University, Kerala",Approved,Approved,A,No,,Tier 3,http://www.holygraceacademy.ac.in,info@holygraceacademy.ac.in,admissions@holygraceacademy.ac.in,placement@holygraceacademy.ac.in,+91-80-213-9227,Electrical & Electronics Engineering (EEE),B.Tech,30,720,2019,Urban,Yes,No
1-44638633492,1-44638633492,U-0672,HOLY GRACE ACADEMY OF ENGINEERING,Active,Kerala,Thrissur,Thrissur,"KURUVILASSERY PO,",682330,10.536542,76.228763,Private-Self Financing,"APJ Abdul Kalam Technological University, Kerala",Approved,Approved,A,No,,Tier 3,http://www.holygraceacademy.ac.in,info@holygraceacademy.ac.in,admissions@holygraceacademy.ac.in,placement@holygraceacademy.ac.in,+91-80-213-9227,Computer Science Engineering (CSE),B.Tech,60,720,2019,Urban,Yes,No
1-44638633492,1-44638633492,U-0672,HOLY GRACE ACADEMY OF ENGINEERING,Active,Kerala,Thrissur,Thrissur,"KURUVILASSERY PO,",682330,10.536542,76.228763,Private-Self Financing,"APJ Abdul Kalam Technological University, Kerala",Approved,Approved,A,No,,Tier 3,http://www.holygraceacademy.ac.in,info@holygraceacademy.ac.in,admissions@holygraceacademy.ac.in,placement@holygraceacademy.ac.in,+91-80-213-9227,Civil Engineering,B.Tech,60,720,2019,Urban,Yes,No
1-44638633492,1-44638633492,U-0672,HOLY GRACE ACADEMY OF ENGINEERING,Active,Kerala,Thrissur,Thrissur,"KURUVILASSERY PO,",682330,10.536542,76.228763,Private-Self Financing,"APJ Abdul Kalam Technological University, Kerala",Approved,Approved,A,No,,Tier 3,http://www.holygraceacademy.ac.in,info@holygraceacademy.ac.in,admissions@holygraceacademy.ac.in,placement@holygraceacademy.ac.in,+91-80-213-9227,Mechanical Engineering,B.Tech,30,720,2019,Urban,Yes,No
1-44638633492,1-44638633492,U-0672,HOLY GRACE ACADEMY OF ENGINEERING,Active,Kerala,Thrissur,Thrissur,"KURUVILASSERY PO,",682330,10.536542,76.228763,Private-Self Financing,"APJ Abdul Kalam Technological University, Kerala",Approved,Approved,A,No,,Tier 3,http://www.holygraceacademy.ac.in,info@holygraceacademy.ac.in,admissions@holygraceacademy.ac.in,placement@holygraceacademy.ac.in,+91-80-213-9227,Civil Engineering,Diploma,60,720,2019,Urban,Yes,No
1-44638633492,1-44638633492,U-0672,HOLY GRACE ACADEMY OF ENGINEERING,Active,Kerala,Thrissur,Thrissur,"KURUVILASSERY PO,",682330,10.536542,76.228763,Private-Self Financing,"APJ Abdul Kalam Technological University, Kerala",Approved,Approved,A,No,,Tier 3,http://www.holygraceacademy.ac.in,info@holygraceacademy.ac.in,admissions@holygraceacademy.ac.in,placement@holygraceacademy.ac.in,+91-80-213-9227,Mechanical Engineering,Diploma,120,720,2019,Urban,Yes,No
1-44638633492,1-44638633492,U-0672,HOLY GRACE ACADEMY OF ENGINEERING,Active,Kerala,Thrissur,Thrissur,"KURUVILASSERY PO,",682330,10.536542,76.228763,Private-Self Financing,"APJ Abdul Kalam Technological University, Kerala",Approved,Approved,A,No,,Tier 3,http://www.holygraceacademy.ac.in,info@holygraceacademy.ac.in,admissions@holygraceacademy.ac.in,placement@holygraceacademy.ac.in,+91-80-213-9227,Electrical & Electronics Engineering (EEE),Diploma,60,720,2019,Urban,Yes,No
1-44638633492,1-44638633492,U-0672,HOLY GRACE ACADEMY OF ENGINEERING,Active,Kerala,Thrissur,Thrissur,"KURUVILASSERY PO,",682330,10.536542,76.228763,Private-Self Financing,"APJ Abdul Kalam Technological University, Kerala",Approved,Approved,A,No,,Tier 3,http://www.holygraceacademy.ac.in,info@holygraceacademy.ac.in,admissions@holygraceacademy.ac.in,placement@holygraceacademy.ac.in,+91-80-213-9227,Automobile Engineering,Diploma,60,720,2019,Urban,Yes,No
