College ID,AICTE Institute ID,UGC University ID,College Name,College Status,State,District,City,Full Address,Pincode,Latitude,Longitude,College Type,Affiliated University,AICTE Approval Status,UGC Approval Status,NAAC Grade,NBA Accreditation,NIRF Ranking,Tier Classification,Official Website,Official College Email,Admission Email,Placement Cell Email,Contact Phone Number,Engineering Branch Name,Degree Type,Branch Intake Capacity,Total Intake Capacity,Establishment Year,Campus Type,Hostel Available,Placement Available
1-44638476667,1-44638476667,U-0441,MSME TECHNOLOGY CENTRE BHOPAL,Active,Madhya Pradesh,Bhopal,Bhopal,"PLOT NO. 259/2, 261, 267/2/1, INDUSTRIAL AREA SPECIAL EDUCATION ZONE, ACHARPURA",452493,23.254503,77.414247,Government,"Rajiv Gandhi Proudyogiki Vishwavidyalaya, Bhopal",Approved,Approved,B++,Yes,,Tier 3,http://www.msmecentrebhopal.ac.in,info@msmecentrebhopal.ac.in,admissions@msmecentrebhopal.ac.in,placement@msmecentrebhopal.ac.in,+91-80-612-4938,Other Engineering Branches,Diploma,60,120,2013,Urban,Yes,Yes
1-44638476667,1-44638476667,U-0441,MSME TECHNOLOGY CENTRE BHOPAL,Active,Madhya Pradesh,Bhopal,Bhopal,"PLOT NO. 259/2, 261, 267/2/1, INDUSTRIAL AREA SPECIAL EDUCATION ZONE, ACHARPURA",452493,23.254503,77.414247,Government,"Rajiv Gandhi Proudyogiki Vishwavidyalaya, Bhopal",Approved,Approved,B++,Yes,,Tier 3,http://www.msmecentrebhopal.ac.in,info@msmecentrebhopal.ac.in,admissions@msmecentrebhopal.ac.in,placement@msmecentrebhopal.ac.in,+91-80-612-4938,Mechanical Engineering,Diploma,60,120,2013,Urban,Yes,Yes
1-44638419871,1-44638419871,U-0441,SCHOOL OF INFORMATION TECHNOLOGY,Active,Madhya Pradesh,Bhopal,Bhopal,"SCHOOL OF INFORMATION TECHNOLOGY, RAJIV GANDHI  PROUDYOGIKI VISHWAVIDYALAYA, AIRPORT BYPASS ROAD, GANDHI NAGAR ,BHOPAL, 462033",462033,23.251,77.395463,Government,"Rajiv Gandhi Proudyogiki Vishwavidyalaya, Bhopal",Approved,Approved,B++,Yes,,Tier 3,http://www.schoolinformation.ac.in,info@schoolinformation.ac.in,admissions@schoolinformation.ac.in,placement@schoolinformation.ac.in,+91-80-465-5634,Information Technology (IT),M.Tech,18,216,1998,Urban,Yes,Yes
1-44638419871,1-44638419871,U-0441,SCHOOL OF INFORMATION TECHNOLOGY,Active,Madhya Pradesh,Bhopal,Bhopal,"SCHOOL OF INFORMATION TECHNOLOGY, RAJIV GANDHI  PROUDYOGIKI VISHWAVIDYALAYA, AIRPORT BYPASS ROAD, GANDHI NAGAR ,BHOPAL, 462033",462033,23.251,77.395463,Government,"Rajiv Gandhi Proudyogiki Vishwavidyalaya, Bhopal",Approved,Approved,B++,Yes,,Tier 3,http://www.schoolinformation.ac.in,info@schoolinformation.ac.in,admissions@schoolinformation.ac.in,placement@schoolinformation.ac.in,+91-80-465-5634,Data Science,M.Tech,18,216,1998,Urban,Yes,Yes
1-44638419871,1-44638419871,U-0441,SCHOOL OF INFORMATION TECHNOLOGY,Active,Madhya Pradesh,Bhopal,Bhopal,"SCHOOL OF INFORMATION TECHNOLOGY, RAJIV GANDHI  PROUDYOGIKI VISHWAVIDYALAYA, AIRPORT BYPASS ROAD, GANDHI NAGAR ,BHOPAL, 462033",462033,23.251,77.395463,Government,"Rajiv Gandhi Proudyogiki Vishwavidyalaya, Bhopal",Approved,Approved,B++,Yes,,Tier 3,http://www.schoolinformation.ac.in,info@schoolinformation.ac.in,admissions@schoolinformation.ac.in,placement@schoolinformation.ac.in,+91-80-465-5634,Computer Science Engineering (CSE),B.Tech,60,216,1998,Urban,Yes,Yes
1-44638419871,1-44638419871,U-0441,SCHOOL OF INFORMATION TECHNOLOGY,Active,Madhya Pradesh,Bhopal,Bhopal,"SCHOOL OF INFORMATION TECHNOLOGY, RAJIV GANDHI  PROUDYOGIKI VISHWAVIDYALAYA, AIRPORT BYPASS ROAD, GANDHI NAGAR ,BHOPAL, 462033",462033,23.251,77.395463,Government,"Rajiv Gandhi Proudyogiki Vishwavidyalaya, Bhopal",Approved,Approved,B++,Yes,,Tier 3,http://www.schoolinformation.ac.in,info@schoolinformation.ac.in,admissions@schoolinformation.ac.in,placement@schoolinformation.ac.in,+91-80-465-5634,Artificial Intelligence & Machine Learning (AI & ML),B.Tech,60,216,1998,Urban,Yes,Yes
1-44638419871,1-44638419871,U-0441,SCHOOL OF INFORMATION TECHNOLOGY,Active,Madhya Pradesh,Bhopal,Bhopal,"SCHOOL OF INFORMATION TECHNOLOGY, RAJIV GANDHI  PROUDYOGIKI VISHWAVIDYALAYA, AIRPORT BYPASS ROAD, GANDHI NAGAR ,BHOPAL, 462033",462033,23.251,77.395463,Government,"Rajiv Gandhi Proudyogiki Vishwavidyalaya, Bhopal",Approved,Approved,B++,Yes,,Tier 3,http://www.schoolinformation.ac.in,info@schoolinformation.ac.in,admissions@schoolinformation.ac.in,placement@schoolinformation.ac.in,+91-80-465-5634,Data Science,B.Tech,60,216,1998,Urban,Yes,Yes
1-44638093562,1-44638093562,U-0441,VNS GROUP OF INSTITUTIONS,Active,Madhya Pradesh,Bhopal,Bhopal,"VNS CAMPUS, VIDYA VIHAR, NATHUBERKHEDA, NEELBUD",452493,23.253617,77.401503,Private-Self Financing,"Rajiv Gandhi Proudyogiki Vishwavidyalaya, Bhopal",Approved,Approved,A+,Yes,,Tier 2,http://www.vns.ac.in,info@vns.ac.in,admissions@vns.ac.in,placement@vns.ac.in,+91-80-575-3400,Mining Engineering,B.Tech,60,636,2008,Rural,Yes,Yes
1-44638093562,1-44638093562,U-0441,VNS GROUP OF INSTITUTIONS,Active,Madhya Pradesh,Bhopal,Bhopal,"VNS CAMPUS, VIDYA VIHAR, NATHUBERKHEDA, NEELBUD",452493,23.253617,77.401503,Private-Self Financing,"Rajiv Gandhi Proudyogiki Vishwavidyalaya, Bhopal",Approved,Approved,A+,Yes,,Tier 2,http://www.vns.ac.in,info@vns.ac.in,admissions@vns.ac.in,placement@vns.ac.in,+91-80-575-3400,Mechanical Engineering,B.Tech,60,636,2008,Rural,Yes,Yes
1-44638093562,1-44638093562,U-0441,VNS GROUP OF INSTITUTIONS,Active,Madhya Pradesh,Bhopal,Bhopal,"VNS CAMPUS, VIDYA VIHAR, NATHUBERKHEDA, NEELBUD",452493,23.253617,77.401503,Private-Self Financing,"Rajiv Gandhi Proudyogiki Vishwavidyalaya, Bhopal",Approved,Approved,A+,Yes,,Tier 2,http://www.vns.ac.in,info@vns.ac.in,admissions@vns.ac.in,placement@vns.ac.in,+91-80-575-3400,Civil Engineering,B.Tech,60,636,2008,Rural,Yes,Yes
