College ID,AICTE Institute ID,UGC University ID,College Name,College Status,State,District,City,Full Address,Pincode,Latitude,Longitude,College Type,Affiliated University,AICTE Approval Status,UGC Approval Status,NAAC Grade,NBA Accreditation,NIRF Ranking,Tier Classification,Official Website,Official College Email,Admission Email,Placement Cell Email,Contact Phone Number,Engineering Branch Name,Degree Type,Branch Intake Capacity,Total Intake Capacity,Establishment Year,Campus Type,Hostel Available,Placement Available
1-44638402139,1-44638402139,U-0992,INSTITUTE OF CHEMICAL TECHNOLOGY MUMBAI MARATHWADA OFF CAMPUS,Active,Maharashtra,Jalna,Jalna,"M/S BEEJ SHEETAL RESEARCH PRIVATE LIMITED, BT-5/13-1/13-2/13-3, BIOTECHNOLOGY PARK, ADDITIONAL MIDC AREA, AURANGABAD ROAD, DIST- JALNA, MAHARASHTRA, PIN - 431 203",400835,19.765793,75.731741,Deemed to be University(Govt),NOT APPLICABLE,Approved,Approved,B,No,,Tier 3,http://www.chemicalmumbaimarathwada.ac.in,info@chemicalmumbaimarathwada.ac.in,admissions@chemicalmumbaimarathwada.ac.in,placement@chemicalmumbaimarathwada.ac.in,+91-80-438-3346,Other Engineering Branches,M.Tech,54,114,2008,Urban,No,Yes
1-44638402139,1-44638402139,U-0992,INSTITUTE OF CHEMICAL TECHNOLOGY MUMBAI MARATHWADA OFF CAMPUS,Active,Maharashtra,Jalna,Jalna,"M/S BEEJ SHEETAL RESEARCH PRIVATE LIMITED, BT-5/13-1/13-2/13-3, BIOTECHNOLOGY PARK, ADDITIONAL MIDC AREA, AURANGABAD ROAD, DIST- JALNA, MAHARASHTRA, PIN - 431 203",400835,19.765793,75.731741,Deemed to be University(Govt),NOT APPLICABLE,Approved,Approved,B,No,,Tier 3,http://www.chemicalmumbaimarathwada.ac.in,info@chemicalmumbaimarathwada.ac.in,admissions@chemicalmumbaimarathwada.ac.in,placement@chemicalmumbaimarathwada.ac.in,+91-80-438-3346,Chemical Engineering,B.Tech,60,114,2008,Urban,No,Yes
1-44639333077,1-44639333077,U-0767,"GOVERNMENT POLYTECHNIC, AMBAD.",Active,Maharashtra,Jalna,Jalna,"MHADA COLONY, PACHOD ROAD, AMBAD.",400835,19.75294,75.71809,Government,"Maharashtra State Board of Technical Education, Mumbai",Approved,Approved,B++,Yes,,Tier 3,http://www.ambad.ac.in,info@ambad.ac.in,admissions@ambad.ac.in,placement@ambad.ac.in,+91-80-899-2410,Computer Science Engineering (CSE),Diploma,60,420,1982,Urban,No,Yes
1-44639333077,1-44639333077,U-0767,"GOVERNMENT POLYTECHNIC, AMBAD.",Active,Maharashtra,Jalna,Jalna,"MHADA COLONY, PACHOD ROAD, AMBAD.",400835,19.75294,75.71809,Government,"Maharashtra State Board of Technical Education, Mumbai",Approved,Approved,B++,Yes,,Tier 3,http://www.ambad.ac.in,info@ambad.ac.in,admissions@ambad.ac.in,placement@ambad.ac.in,+91-80-899-2410,Information Technology (IT),Diploma,60,420,1982,Urban,No,Yes
1-44639333077,1-44639333077,U-0767,"GOVERNMENT POLYTECHNIC, AMBAD.",Active,Maharashtra,Jalna,Jalna,"MHADA COLONY, PACHOD ROAD, AMBAD.",400835,19.75294,75.71809,Government,"Maharashtra State Board of Technical Education, Mumbai",Approved,Approved,B++,Yes,,Tier 3,http://www.ambad.ac.in,info@ambad.ac.in,admissions@ambad.ac.in,placement@ambad.ac.in,+91-80-899-2410,Other Engineering Branches,Diploma,60,420,1982,Urban,No,Yes
1-44639333077,1-44639333077,U-0767,"GOVERNMENT POLYTECHNIC, AMBAD.",Active,Maharashtra,Jalna,Jalna,"MHADA COLONY, PACHOD ROAD, AMBAD.",400835,19.75294,75.71809,Government,"Maharashtra State Board of Technical Education, Mumbai",Approved,Approved,B++,Yes,,Tier 3,http://www.ambad.ac.in,info@ambad.ac.in,admissions@ambad.ac.in,placement@ambad.ac.in,+91-80-899-2410,Mechanical Engineering,Diploma,90,420,1982,Urban,No,Yes
1-44639333077,1-44639333077,U-0767,"GOVERNMENT POLYTECHNIC, AMBAD.",Active,Maharashtra,Jalna,Jalna,"MHADA COLONY, PACHOD ROAD, AMBAD.",400835,19.75294,75.71809,Government,"Maharashtra State Board of Technical Education, Mumbai",Approved,Approved,B++,Yes,,Tier 3,http://www.ambad.ac.in,info@ambad.ac.in,admissions@ambad.ac.in,placement@ambad.ac.in,+91-80-899-2410,Civil Engineering,Diploma,60,420,1982,Urban,No,Yes
1-44639333077,1-44639333077,U-0767,"GOVERNMENT POLYTECHNIC, AMBAD.",Active,Maharashtra,Jalna,Jalna,"MHADA COLONY, PACHOD ROAD, AMBAD.",400835,19.75294,75.71809,Government,"Maharashtra State Board of Technical Education, Mumbai",Approved,Approved,B++,Yes,,Tier 3,http://www.ambad.ac.in,info@ambad.ac.in,admissions@ambad.ac.in,placement@ambad.ac.in,+91-80-899-2410,Electrical Engineering,Diploma,60,420,1982,Urban,No,Yes
1-44639333077,1-44639333077,U-0767,"GOVERNMENT POLYTECHNIC, AMBAD.",Active,Maharashtra,Jalna,Jalna,"MHADA COLONY, PACHOD ROAD, AMBAD.",400835,19.75294,75.71809,Government,"Maharashtra State Board of Technical Education, Mumbai",Approved,Approved,B++,Yes,,Tier 3,http://www.ambad.ac.in,info@ambad.ac.in,admissions@ambad.ac.in,placement@ambad.ac.in,+91-80-899-2410,Artificial Intelligence & Machine Learning (AI & ML),Diploma,30,420,1982,Urban,No,Yes
1-44639328347,1-44639328347,U-0767,"RAMCHANDRA SANSKRITIK KRIDA MANDAL'S SHRI R.D.BHAKT POLYTECHNIC COLLEGE,JALNA",Active,Maharashtra,Jalna,Jalna,"DAREGAON ROAD, JALNA",400835,19.739234,75.727572,Private-Self Financing,"Maharashtra State Board of Technical Education, Mumbai",Approved,Approved,Not Accredited,No,,Tier 3,http://www.ramchandrasanskritikkrida.ac.in,info@ramchandrasanskritikkrida.ac.in,admissions@ramchandrasanskritikkrida.ac.in,placement@ramchandrasanskritikkrida.ac.in,+91-80-324-3991,Civil Engineering,Diploma,30,135,1997,Urban,No,Yes
