College ID,AICTE Institute ID,UGC University ID,College Name,College Status,State,District,City,Full Address,Pincode,Latitude,Longitude,College Type,Affiliated University,AICTE Approval Status,UGC Approval Status,NAAC Grade,NBA Accreditation,NIRF Ranking,Tier Classification,Official Website,Official College Email,Admission Email,Placement Cell Email,Contact Phone Number,Engineering Branch Name,Degree Type,Branch Intake Capacity,Total Intake Capacity,Establishment Year,Campus Type,Hostel Available,Placement Available
1-44638648912,1-44638648912,U-0871,GOVERMENT ENGINEERING COLLEGE PALAMU,Active,Jharkhand,Palamu,Palamu,VILLAGE- BASAURA ANCHAL- LESLIGANJ,834082,23.61108,85.299102,Government,"JHARKHAND UNIVERSITY OF TECHNOLOGY, RANCHI",Approved,Approved,B++,Yes,,Tier 3,http://www.govermentpalamu.ac.in,info@govermentpalamu.ac.in,admissions@govermentpalamu.ac.in,placement@govermentpalamu.ac.in,+91-80-875-8010,Civil Engineering,B.Tech,60,300,2011,Rural,Yes,Yes
1-44638648912,1-44638648912,U-0871,GOVERMENT ENGINEERING COLLEGE PALAMU,Active,Jharkhand,Palamu,Palamu,VILLAGE- BASAURA ANCHAL- LESLIGANJ,834082,23.61108,85.299102,Government,"JHARKHAND UNIVERSITY OF TECHNOLOGY, RANCHI",Approved,Approved,B++,Yes,,Tier 3,http://www.govermentpalamu.ac.in,info@govermentpalamu.ac.in,admissions@govermentpalamu.ac.in,placement@govermentpalamu.ac.in,+91-80-875-8010,Computer Science Engineering (CSE),B.Tech,60,300,2011,Rural,Yes,Yes
1-44638648912,1-44638648912,U-0871,GOVERMENT ENGINEERING COLLEGE PALAMU,Active,Jharkhand,Palamu,Palamu,VILLAGE- BASAURA ANCHAL- LESLIGANJ,834082,23.61108,85.299102,Government,"JHARKHAND UNIVERSITY OF TECHNOLOGY, RANCHI",Approved,Approved,B++,Yes,,Tier 3,http://www.govermentpalamu.ac.in,info@govermentpalamu.ac.in,admissions@govermentpalamu.ac.in,placement@govermentpalamu.ac.in,+91-80-875-8010,Mechanical Engineering,B.Tech,60,300,2011,Rural,Yes,Yes
1-44638648912,1-44638648912,U-0871,GOVERMENT ENGINEERING COLLEGE PALAMU,Active,Jharkhand,Palamu,Palamu,VILLAGE- BASAURA ANCHAL- LESLIGANJ,834082,23.61108,85.299102,Government,"JHARKHAND UNIVERSITY OF TECHNOLOGY, RANCHI",Approved,Approved,B++,Yes,,Tier 3,http://www.govermentpalamu.ac.in,info@govermentpalamu.ac.in,admissions@govermentpalamu.ac.in,placement@govermentpalamu.ac.in,+91-80-875-8010,Electrical Engineering,B.Tech,120,300,2011,Rural,Yes,Yes
1-44640454142,1-44640454142,U-0513,RAMCHANDRA CHANDRAVANSI INSTITUTE OF TECHNOLOGY,Active,Jharkhand,Palamu,Palamu,AT. NAWADIH P.O BISHRAMPUR P.S. BISHRAMPUR DISTT. PALAMU,834082,23.607203,85.275683,Private-Self Financing,RAMCHANDRA CHANDRAVANSI UNIVERSITY,Approved,Approved,B+,No,,Tier 3,http://www.ramchandrachandravansi.ac.in,info@ramchandrachandravansi.ac.in,admissions@ramchandrachandravansi.ac.in,placement@ramchandrachandravansi.ac.in,+91-80-713-1493,Computer Science Engineering (CSE),B.Tech,45,225,2001,Rural,Yes,No
1-44640454142,1-44640454142,U-0513,RAMCHANDRA CHANDRAVANSI INSTITUTE OF TECHNOLOGY,Active,Jharkhand,Palamu,Palamu,AT. NAWADIH P.O BISHRAMPUR P.S. BISHRAMPUR DISTT. PALAMU,834082,23.607203,85.275683,Private-Self Financing,RAMCHANDRA CHANDRAVANSI UNIVERSITY,Approved,Approved,B+,No,,Tier 3,http://www.ramchandrachandravansi.ac.in,info@ramchandrachandravansi.ac.in,admissions@ramchandrachandravansi.ac.in,placement@ramchandrachandravansi.ac.in,+91-80-713-1493,Electronics & Communication Engineering (ECE),B.Tech,45,225,2001,Rural,Yes,No
1-44640454142,1-44640454142,U-0513,RAMCHANDRA CHANDRAVANSI INSTITUTE OF TECHNOLOGY,Active,Jharkhand,Palamu,Palamu,AT. NAWADIH P.O BISHRAMPUR P.S. BISHRAMPUR DISTT. PALAMU,834082,23.607203,85.275683,Private-Self Financing,RAMCHANDRA CHANDRAVANSI UNIVERSITY,Approved,Approved,B+,No,,Tier 3,http://www.ramchandrachandravansi.ac.in,info@ramchandrachandravansi.ac.in,admissions@ramchandrachandravansi.ac.in,placement@ramchandrachandravansi.ac.in,+91-80-713-1493,Mechanical Engineering,B.Tech,45,225,2001,Rural,Yes,No
1-44640454142,1-44640454142,U-0513,RAMCHANDRA CHANDRAVANSI INSTITUTE OF TECHNOLOGY,Active,Jharkhand,Palamu,Palamu,AT. NAWADIH P.O BISHRAMPUR P.S. BISHRAMPUR DISTT. PALAMU,834082,23.607203,85.275683,Private-Self Financing,RAMCHANDRA CHANDRAVANSI UNIVERSITY,Approved,Approved,B+,No,,Tier 3,http://www.ramchandrachandravansi.ac.in,info@ramchandrachandravansi.ac.in,admissions@ramchandrachandravansi.ac.in,placement@ramchandrachandravansi.ac.in,+91-80-713-1493,Civil Engineering,B.Tech,45,225,2001,Rural,Yes,No
1-44640454142,1-44640454142,U-0513,RAMCHANDRA CHANDRAVANSI INSTITUTE OF TECHNOLOGY,Active,Jharkhand,Palamu,Palamu,AT. NAWADIH P.O BISHRAMPUR P.S. BISHRAMPUR DISTT. PALAMU,834082,23.607203,85.275683,Private-Self Financing,RAMCHANDRA CHANDRAVANSI UNIVERSITY,Approved,Approved,B+,No,,Tier 3,http://www.ramchandrachandravansi.ac.in,info@ramchandrachandravansi.ac.in,admissions@ramchandrachandravansi.ac.in,placement@ramchandrachandravansi.ac.in,+91-80-713-1493,Electrical Engineering,B.Tech,45,225,2001,Rural,Yes,No
1-44640205415,1-44640205415,U-0871,GOVERNMENT POLYTECHNIC-LATEHAR,Active,Jharkhand,Palamu,Palamu,P.O. - KURA  DIST. LATEHAR,834082,23.607054,85.290572,Government,"JHARKHAND UNIVERSITY OF TECHNOLOGY, RANCHI",Approved,Approved,A+,Yes,,Tier 2,http://www.polytechniclatehar.ac.in,info@polytechniclatehar.ac.in,admissions@polytechniclatehar.ac.in,placement@polytechniclatehar.ac.in,+91-80-706-9124,Civil Engineering,Diploma,60,240,1985,Urban,Yes,Yes
