College ID,AICTE Institute ID,UGC University ID,College Name,College Status,State,District,City,Full Address,Pincode,Latitude,Longitude,College Type,Affiliated University,AICTE Approval Status,UGC Approval Status,NAAC Grade,NBA Accreditation,NIRF Ranking,Tier Classification,Official Website,Official College Email,Admission Email,Placement Cell Email,Contact Phone Number,Engineering Branch Name,Degree Type,Branch Intake Capacity,Total Intake Capacity,Establishment Year,Campus Type,Hostel Available,Placement Available
1-44641497485,1-44641497485,U-0197,"GOVERNMENT POLYTECHNIC COLLEGE, BUNDI",Active,Rajasthan,Jhalawar,Jhalawar,GOVERNMENT POLYTECHNIC COLLEGE DAULATPURA BUNDI 323001,323001,27.035106,74.202104,Government,"Board of Technical Education And Directorate Of Technical Education, Jodhpur",Approved,Approved,B++,Yes,,Tier 3,http://www.bundi.ac.in,info@bundi.ac.in,admissions@bundi.ac.in,placement@bundi.ac.in,+91-80-313-0522,Computer Science Engineering (CSE),Diploma,49,245,2003,Urban,Yes,No
1-44641497485,1-44641497485,U-0197,"GOVERNMENT POLYTECHNIC COLLEGE, BUNDI",Active,Rajasthan,Jhalawar,Jhalawar,GOVERNMENT POLYTECHNIC COLLEGE DAULATPURA BUNDI 323001,323001,27.035106,74.202104,Government,"Board of Technical Education And Directorate Of Technical Education, Jodhpur",Approved,Approved,B++,Yes,,Tier 3,http://www.bundi.ac.in,info@bundi.ac.in,admissions@bundi.ac.in,placement@bundi.ac.in,+91-80-313-0522,Other Engineering Branches,Diploma,49,245,2003,Urban,Yes,No
1-44641497485,1-44641497485,U-0197,"GOVERNMENT POLYTECHNIC COLLEGE, BUNDI",Active,Rajasthan,Jhalawar,Jhalawar,GOVERNMENT POLYTECHNIC COLLEGE DAULATPURA BUNDI 323001,323001,27.035106,74.202104,Government,"Board of Technical Education And Directorate Of Technical Education, Jodhpur",Approved,Approved,B++,Yes,,Tier 3,http://www.bundi.ac.in,info@bundi.ac.in,admissions@bundi.ac.in,placement@bundi.ac.in,+91-80-313-0522,Electrical Engineering,Diploma,49,245,2003,Urban,Yes,No
1-44641497485,1-44641497485,U-0197,"GOVERNMENT POLYTECHNIC COLLEGE, BUNDI",Active,Rajasthan,Jhalawar,Jhalawar,GOVERNMENT POLYTECHNIC COLLEGE DAULATPURA BUNDI 323001,323001,27.035106,74.202104,Government,"Board of Technical Education And Directorate Of Technical Education, Jodhpur",Approved,Approved,B++,Yes,,Tier 3,http://www.bundi.ac.in,info@bundi.ac.in,admissions@bundi.ac.in,placement@bundi.ac.in,+91-80-313-0522,Mechanical Engineering,Diploma,49,245,2003,Urban,Yes,No
1-44641497485,1-44641497485,U-0197,"GOVERNMENT POLYTECHNIC COLLEGE, BUNDI",Active,Rajasthan,Jhalawar,Jhalawar,GOVERNMENT POLYTECHNIC COLLEGE DAULATPURA BUNDI 323001,323001,27.035106,74.202104,Government,"Board of Technical Education And Directorate Of Technical Education, Jodhpur",Approved,Approved,B++,Yes,,Tier 3,http://www.bundi.ac.in,info@bundi.ac.in,admissions@bundi.ac.in,placement@bundi.ac.in,+91-80-313-0522,Civil Engineering,Diploma,49,245,2003,Urban,Yes,No
1-44640868419,1-44640868419,U-0197,GOVERNMENT POLYTECHNIC COLLEGE,Active,Rajasthan,Jhalawar,Jhalawar,NEAR ITI,302913,27.014125,74.225392,Government,"Board of Technical Education And Directorate Of Technical Education, Jodhpur",Approved,Approved,B,No,,Tier 3,http://www.inst6916.ac.in,info@inst6916.ac.in,admissions@inst6916.ac.in,placement@inst6916.ac.in,+91-80-433-0671,Computer Science Engineering (CSE),Diploma,30,250,2005,Urban,Yes,Yes
1-44640868419,1-44640868419,U-0197,GOVERNMENT POLYTECHNIC COLLEGE,Active,Rajasthan,Jhalawar,Jhalawar,NEAR ITI,302913,27.014125,74.225392,Government,"Board of Technical Education And Directorate Of Technical Education, Jodhpur",Approved,Approved,B,No,,Tier 3,http://www.inst6916.ac.in,info@inst6916.ac.in,admissions@inst6916.ac.in,placement@inst6916.ac.in,+91-80-433-0671,Mechanical Engineering,Diploma,40,250,2005,Urban,Yes,Yes
1-44640868419,1-44640868419,U-0197,GOVERNMENT POLYTECHNIC COLLEGE,Active,Rajasthan,Jhalawar,Jhalawar,NEAR ITI,302913,27.014125,74.225392,Government,"Board of Technical Education And Directorate Of Technical Education, Jodhpur",Approved,Approved,B,No,,Tier 3,http://www.inst6916.ac.in,info@inst6916.ac.in,admissions@inst6916.ac.in,placement@inst6916.ac.in,+91-80-433-0671,Other Engineering Branches,Diploma,30,250,2005,Urban,Yes,Yes
1-44640868419,1-44640868419,U-0197,GOVERNMENT POLYTECHNIC COLLEGE,Active,Rajasthan,Jhalawar,Jhalawar,NEAR ITI,302913,27.014125,74.225392,Government,"Board of Technical Education And Directorate Of Technical Education, Jodhpur",Approved,Approved,B,No,,Tier 3,http://www.inst6916.ac.in,info@inst6916.ac.in,admissions@inst6916.ac.in,placement@inst6916.ac.in,+91-80-433-0671,Electrical Engineering,Diploma,60,250,2005,Urban,Yes,Yes
1-44640868419,1-44640868419,U-0197,GOVERNMENT POLYTECHNIC COLLEGE,Active,Rajasthan,Jhalawar,Jhalawar,NEAR ITI,302913,27.014125,74.225392,Government,"Board of Technical Education And Directorate Of Technical Education, Jodhpur",Approved,Approved,B,No,,Tier 3,http://www.inst6916.ac.in,info@inst6916.ac.in,admissions@inst6916.ac.in,placement@inst6916.ac.in,+91-80-433-0671,Information Technology (IT),Diploma,30,250,2005,Urban,Yes,Yes
1-44640868419,1-44640868419,U-0197,GOVERNMENT POLYTECHNIC COLLEGE,Active,Rajasthan,Jhalawar,Jhalawar,NEAR ITI,302913,27.014125,74.225392,Government,"Board of Technical Education And Directorate Of Technical Education, Jodhpur",Approved,Approved,B,No,,Tier 3,http://www.inst6916.ac.in,info@inst6916.ac.in,admissions@inst6916.ac.in,placement@inst6916.ac.in,+91-80-433-0671,Civil Engineering,Diploma,30,250,2005,Urban,Yes,Yes
1-44640868419,1-44640868419,U-0197,GOVERNMENT POLYTECHNIC COLLEGE,Active,Rajasthan,Jhalawar,Jhalawar,NEAR ITI,302913,27.014125,74.225392,Government,"Board of Technical Education And Directorate Of Technical Education, Jodhpur",Approved,Approved,B,No,,Tier 3,http://www.inst6916.ac.in,info@inst6916.ac.in,admissions@inst6916.ac.in,placement@inst6916.ac.in,+91-80-433-0671,Chemical Engineering,Diploma,30,250,2005,Urban,Yes,Yes
1-44641985113,1-44641985113,U-0755,GOVERNMENT ENGINEERING COLLEGE JHALAWAR,Active,Rajasthan,Jhalawar,Jhalawar,"VILLAGE CHANDLAI SUNEL ROAD, JHALARAPATAN CITY DISTRICT JHALAWAR",302913,27.023563,74.204619,Government,"Rajasthan Technical University, Kota",Approved,Approved,B,No,,Tier 3,http://www.jhalawar.ac.in,info@jhalawar.ac.in,admissions@jhalawar.ac.in,placement@jhalawar.ac.in,+91-80-828-9067,Civil Engineering,B.Tech,60,270,1982,Rural,Yes,Yes
