College ID,AICTE Institute ID,UGC University ID,College Name,College Status,State,District,City,Full Address,Pincode,Latitude,Longitude,College Type,Affiliated University,AICTE Approval Status,UGC Approval Status,NAAC Grade,NBA Accreditation,NIRF Ranking,Tier Classification,Official Website,Official College Email,Admission Email,Placement Cell Email,Contact Phone Number,Engineering Branch Name,Degree Type,Branch Intake Capacity,Total Intake Capacity,Establishment Year,Campus Type,Hostel Available,Placement Available
1-44639912457,1-44639912457,U-0294,JHARSUGUDA ENGINEERING SCHOOL,Active,Odisha,Jharsuguda,Jharsuguda,AT/PO- KALIMANDIR ROAD,751754,20.937968,85.09685,Government,Directorate of Technical Education,Approved,Approved,A,No,,Tier 2,http://www.jharsugudaschool.ac.in,info@jharsugudaschool.ac.in,admissions@jharsugudaschool.ac.in,placement@jharsugudaschool.ac.in,+91-80-262-8981,Civil Engineering,Diploma,90,420,2019,Urban,No,Yes
1-44639912457,1-44639912457,U-0294,JHARSUGUDA ENGINEERING SCHOOL,Active,Odisha,Jharsuguda,Jharsuguda,AT/PO- KALIMANDIR ROAD,751754,20.937968,85.09685,Government,Directorate of Technical Education,Approved,Approved,A,No,,Tier 2,http://www.jharsugudaschool.ac.in,info@jharsugudaschool.ac.in,admissions@jharsugudaschool.ac.in,placement@jharsugudaschool.ac.in,+91-80-262-8981,Mechanical Engineering,Diploma,150,420,2019,Urban,No,Yes
1-44639912457,1-44639912457,U-0294,JHARSUGUDA ENGINEERING SCHOOL,Active,Odisha,Jharsuguda,Jharsuguda,AT/PO- KALIMANDIR ROAD,751754,20.937968,85.09685,Government,Directorate of Technical Education,Approved,Approved,A,No,,Tier 2,http://www.jharsugudaschool.ac.in,info@jharsugudaschool.ac.in,admissions@jharsugudaschool.ac.in,placement@jharsugudaschool.ac.in,+91-80-262-8981,Electrical Engineering,Diploma,90,420,2019,Urban,No,Yes
1-44639912457,1-44639912457,U-0294,JHARSUGUDA ENGINEERING SCHOOL,Active,Odisha,Jharsuguda,Jharsuguda,AT/PO- KALIMANDIR ROAD,751754,20.937968,85.09685,Government,Directorate of Technical Education,Approved,Approved,A,No,,Tier 2,http://www.jharsugudaschool.ac.in,info@jharsugudaschool.ac.in,admissions@jharsugudaschool.ac.in,placement@jharsugudaschool.ac.in,+91-80-262-8981,Electronics & Communication Engineering (ECE),Diploma,30,420,2019,Urban,No,Yes
1-44639912457,1-44639912457,U-0294,JHARSUGUDA ENGINEERING SCHOOL,Active,Odisha,Jharsuguda,Jharsuguda,AT/PO- KALIMANDIR ROAD,751754,20.937968,85.09685,Government,Directorate of Technical Education,Approved,Approved,A,No,,Tier 2,http://www.jharsugudaschool.ac.in,info@jharsugudaschool.ac.in,admissions@jharsugudaschool.ac.in,placement@jharsugudaschool.ac.in,+91-80-262-8981,Information Technology (IT),Diploma,30,420,2019,Urban,No,Yes
1-44639912457,1-44639912457,U-0294,JHARSUGUDA ENGINEERING SCHOOL,Active,Odisha,Jharsuguda,Jharsuguda,AT/PO- KALIMANDIR ROAD,751754,20.937968,85.09685,Government,Directorate of Technical Education,Approved,Approved,A,No,,Tier 2,http://www.jharsugudaschool.ac.in,info@jharsugudaschool.ac.in,admissions@jharsugudaschool.ac.in,placement@jharsugudaschool.ac.in,+91-80-262-8981,IoT,Diploma,30,420,2019,Urban,No,Yes
1-44639764582,1-44639764582,U-0949,BLACK DIAMOND SCHOOL OF ENGINEERING,Active,Odisha,Jharsuguda,Jharsuguda,"AT: BALIJORI,L&T BYPASS ROAD,POST BOX NO. 21,DISTRICT: JHARSUGUDAORISSA",751754,20.941551,85.118198,Private-Self Financing,"Directorate of Technical Education , Odisha",Approved,Approved,B++,No,,Tier 3,http://www.blackdiamondschool.ac.in,info@blackdiamondschool.ac.in,admissions@blackdiamondschool.ac.in,placement@blackdiamondschool.ac.in,+91-80-413-2094,Civil Engineering,Diploma,45,180,1999,Urban,Yes,Yes
1-44639764582,1-44639764582,U-0949,BLACK DIAMOND SCHOOL OF ENGINEERING,Active,Odisha,Jharsuguda,Jharsuguda,"AT: BALIJORI,L&T BYPASS ROAD,POST BOX NO. 21,DISTRICT: JHARSUGUDAORISSA",751754,20.941551,85.118198,Private-Self Financing,"Directorate of Technical Education , Odisha",Approved,Approved,B++,No,,Tier 3,http://www.blackdiamondschool.ac.in,info@blackdiamondschool.ac.in,admissions@blackdiamondschool.ac.in,placement@blackdiamondschool.ac.in,+91-80-413-2094,Electrical Engineering,Diploma,45,180,1999,Urban,Yes,Yes
1-44639764582,1-44639764582,U-0949,BLACK DIAMOND SCHOOL OF ENGINEERING,Active,Odisha,Jharsuguda,Jharsuguda,"AT: BALIJORI,L&T BYPASS ROAD,POST BOX NO. 21,DISTRICT: JHARSUGUDAORISSA",751754,20.941551,85.118198,Private-Self Financing,"Directorate of Technical Education , Odisha",Approved,Approved,B++,No,,Tier 3,http://www.blackdiamondschool.ac.in,info@blackdiamondschool.ac.in,admissions@blackdiamondschool.ac.in,placement@blackdiamondschool.ac.in,+91-80-413-2094,Mechanical Engineering,Diploma,60,180,1999,Urban,Yes,Yes
1-44639764582,1-44639764582,U-0949,BLACK DIAMOND SCHOOL OF ENGINEERING,Active,Odisha,Jharsuguda,Jharsuguda,"AT: BALIJORI,L&T BYPASS ROAD,POST BOX NO. 21,DISTRICT: JHARSUGUDAORISSA",751754,20.941551,85.118198,Private-Self Financing,"Directorate of Technical Education , Odisha",Approved,Approved,B++,No,,Tier 3,http://www.blackdiamondschool.ac.in,info@blackdiamondschool.ac.in,admissions@blackdiamondschool.ac.in,placement@blackdiamondschool.ac.in,+91-80-413-2094,Electronics & Communication Engineering (ECE),Diploma,15,180,1999,Urban,Yes,Yes
