College ID,AICTE Institute ID,UGC University ID,College Name,College Status,State,District,City,Full Address,Pincode,Latitude,Longitude,College Type,Affiliated University,AICTE Approval Status,UGC Approval Status,NAAC Grade,NBA Accreditation,NIRF Ranking,Tier Classification,Official Website,Official College Email,Admission Email,Placement Cell Email,Contact Phone Number,Engineering Branch Name,Degree Type,Branch Intake Capacity,Total Intake Capacity,Establishment Year,Campus Type,Hostel Available,Placement Available
1-44638237016,1-44638237016,U-0846,"PURNEA COLLEGE OF ENGINEERING,  PURNIA",Active,Bihar,Purnia,Purnia,"PURNEA COLLEGE OF ENGINEERING PURNEA NEAR RAM NAGAR AND SUBHASH NAGAR, PURNEA-854303",854303,25.082276,85.30727,Government,"Bihar Engineering University, Patna",Approved,Approved,B++,Yes,,Tier 3,http://www.purneapurnia.ac.in,info@purneapurnia.ac.in,admissions@purneapurnia.ac.in,placement@purneapurnia.ac.in,+91-80-259-0554,Civil Engineering,B.Tech,60,360,2010,Urban,Yes,Yes
1-44638237016,1-44638237016,U-0846,"PURNEA COLLEGE OF ENGINEERING,  PURNIA",Active,Bihar,Purnia,Purnia,"PURNEA COLLEGE OF ENGINEERING PURNEA NEAR RAM NAGAR AND SUBHASH NAGAR, PURNEA-854303",854303,25.082276,85.30727,Government,"Bihar Engineering University, Patna",Approved,Approved,B++,Yes,,Tier 3,http://www.purneapurnia.ac.in,info@purneapurnia.ac.in,admissions@purneapurnia.ac.in,placement@purneapurnia.ac.in,+91-80-259-0554,Mechanical Engineering,B.Tech,60,360,2010,Urban,Yes,Yes
1-44638237016,1-44638237016,U-0846,"PURNEA COLLEGE OF ENGINEERING,  PURNIA",Active,Bihar,Purnia,Purnia,"PURNEA COLLEGE OF ENGINEERING PURNEA NEAR RAM NAGAR AND SUBHASH NAGAR, PURNEA-854303",854303,25.082276,85.30727,Government,"Bihar Engineering University, Patna",Approved,Approved,B++,Yes,,Tier 3,http://www.purneapurnia.ac.in,info@purneapurnia.ac.in,admissions@purneapurnia.ac.in,placement@purneapurnia.ac.in,+91-80-259-0554,Electrical Engineering,B.Tech,60,360,2010,Urban,Yes,Yes
1-44638237016,1-44638237016,U-0846,"PURNEA COLLEGE OF ENGINEERING,  PURNIA",Active,Bihar,Purnia,Purnia,"PURNEA COLLEGE OF ENGINEERING PURNEA NEAR RAM NAGAR AND SUBHASH NAGAR, PURNEA-854303",854303,25.082276,85.30727,Government,"Bihar Engineering University, Patna",Approved,Approved,B++,Yes,,Tier 3,http://www.purneapurnia.ac.in,info@purneapurnia.ac.in,admissions@purneapurnia.ac.in,placement@purneapurnia.ac.in,+91-80-259-0554,Electronics & Communication Engineering (ECE),B.Tech,60,360,2010,Urban,Yes,Yes
1-44638237016,1-44638237016,U-0846,"PURNEA COLLEGE OF ENGINEERING,  PURNIA",Active,Bihar,Purnia,Purnia,"PURNEA COLLEGE OF ENGINEERING PURNEA NEAR RAM NAGAR AND SUBHASH NAGAR, PURNEA-854303",854303,25.082276,85.30727,Government,"Bihar Engineering University, Patna",Approved,Approved,B++,Yes,,Tier 3,http://www.purneapurnia.ac.in,info@purneapurnia.ac.in,admissions@purneapurnia.ac.in,placement@purneapurnia.ac.in,+91-80-259-0554,Computer Science Engineering (CSE),B.Tech,120,360,2010,Urban,Yes,Yes
1-44638689953,1-44638689953,U-0831,GOVERNMENT ENGINEERING COLLEGE LAKHISARAI,Active,Bihar,Purnia,Purnia,"GOVERNMENT ENGINEERING COLLEGE LAKHISARAI, SHIVSONA, HALSI, LAKHISARAI, BIHAR 811311",811311,25.079468,85.332923,Government,BIHAR ENGINEERING UNIVERSITY PATNA,Approved,Approved,B++,Yes,,Tier 3,http://www.lakhisarai.ac.in,info@lakhisarai.ac.in,admissions@lakhisarai.ac.in,placement@lakhisarai.ac.in,+91-80-141-2862,Civil Engineering,B.Tech,120,360,1980,Urban,Yes,Yes
1-44638689953,1-44638689953,U-0831,GOVERNMENT ENGINEERING COLLEGE LAKHISARAI,Active,Bihar,Purnia,Purnia,"GOVERNMENT ENGINEERING COLLEGE LAKHISARAI, SHIVSONA, HALSI, LAKHISARAI, BIHAR 811311",811311,25.079468,85.332923,Government,BIHAR ENGINEERING UNIVERSITY PATNA,Approved,Approved,B++,Yes,,Tier 3,http://www.lakhisarai.ac.in,info@lakhisarai.ac.in,admissions@lakhisarai.ac.in,placement@lakhisarai.ac.in,+91-80-141-2862,Mechanical Engineering,B.Tech,60,360,1980,Urban,Yes,Yes
1-44638689953,1-44638689953,U-0831,GOVERNMENT ENGINEERING COLLEGE LAKHISARAI,Active,Bihar,Purnia,Purnia,"GOVERNMENT ENGINEERING COLLEGE LAKHISARAI, SHIVSONA, HALSI, LAKHISARAI, BIHAR 811311",811311,25.079468,85.332923,Government,BIHAR ENGINEERING UNIVERSITY PATNA,Approved,Approved,B++,Yes,,Tier 3,http://www.lakhisarai.ac.in,info@lakhisarai.ac.in,admissions@lakhisarai.ac.in,placement@lakhisarai.ac.in,+91-80-141-2862,Electrical Engineering,B.Tech,60,360,1980,Urban,Yes,Yes
1-44638689953,1-44638689953,U-0831,GOVERNMENT ENGINEERING COLLEGE LAKHISARAI,Active,Bihar,Purnia,Purnia,"GOVERNMENT ENGINEERING COLLEGE LAKHISARAI, SHIVSONA, HALSI, LAKHISARAI, BIHAR 811311",811311,25.079468,85.332923,Government,BIHAR ENGINEERING UNIVERSITY PATNA,Approved,Approved,B++,Yes,,Tier 3,http://www.lakhisarai.ac.in,info@lakhisarai.ac.in,admissions@lakhisarai.ac.in,placement@lakhisarai.ac.in,+91-80-141-2862,Computer Science Engineering (CSE),B.Tech,60,360,1980,Urban,Yes,Yes
1-44638689953,1-44638689953,U-0831,GOVERNMENT ENGINEERING COLLEGE LAKHISARAI,Active,Bihar,Purnia,Purnia,"GOVERNMENT ENGINEERING COLLEGE LAKHISARAI, SHIVSONA, HALSI, LAKHISARAI, BIHAR 811311",811311,25.079468,85.332923,Government,BIHAR ENGINEERING UNIVERSITY PATNA,Approved,Approved,B++,Yes,,Tier 3,http://www.lakhisarai.ac.in,info@lakhisarai.ac.in,admissions@lakhisarai.ac.in,placement@lakhisarai.ac.in,+91-80-141-2862,Data Science,B.Tech,60,360,1980,Urban,Yes,Yes
