College ID,AICTE Institute ID,UGC University ID,College Name,College Status,State,District,City,Full Address,Pincode,Latitude,Longitude,College Type,Affiliated University,AICTE Approval Status,UGC Approval Status,NAAC Grade,NBA Accreditation,NIRF Ranking,Tier Classification,Official Website,Official College Email,Admission Email,Placement Cell Email,Contact Phone Number,Engineering Branch Name,Degree Type,Branch Intake Capacity,Total Intake Capacity,Establishment Year,Campus Type,Hostel Available,Placement Available
1-44638361027,1-44638361027,U-0272,"B. P. MANDAL COLLEGE OF ENGINEERING, MADHEPURA",Active,Bihar,Madhepura,Madhepura,"B.P. MANDAL COLLEGE OF ENGINEERING, MADHEPURA AT- MAJRAHAT PS- SINGHESHWAR, DIST- MADHEPURA, PIN- 852128, BIHAR",852128,25.080731,85.325879,Government,"BIHAR ENGINEERING UNIVERSITY, PATNA",Approved,Approved,A,No,,Tier 2,http://www.bpmandal.ac.in,info@bpmandal.ac.in,admissions@bpmandal.ac.in,placement@bpmandal.ac.in,+91-80-194-2737,Mechanical Engineering,B.Tech,60,360,1981,Rural,Yes,Yes
1-44638361027,1-44638361027,U-0272,"B. P. MANDAL COLLEGE OF ENGINEERING, MADHEPURA",Active,Bihar,Madhepura,Madhepura,"B.P. MANDAL COLLEGE OF ENGINEERING, MADHEPURA AT- MAJRAHAT PS- SINGHESHWAR, DIST- MADHEPURA, PIN- 852128, BIHAR",852128,25.080731,85.325879,Government,"BIHAR ENGINEERING UNIVERSITY, PATNA",Approved,Approved,A,No,,Tier 2,http://www.bpmandal.ac.in,info@bpmandal.ac.in,admissions@bpmandal.ac.in,placement@bpmandal.ac.in,+91-80-194-2737,Civil Engineering,B.Tech,60,360,1981,Rural,Yes,Yes
1-44638361027,1-44638361027,U-0272,"B. P. MANDAL COLLEGE OF ENGINEERING, MADHEPURA",Active,Bihar,Madhepura,Madhepura,"B.P. MANDAL COLLEGE OF ENGINEERING, MADHEPURA AT- MAJRAHAT PS- SINGHESHWAR, DIST- MADHEPURA, PIN- 852128, BIHAR",852128,25.080731,85.325879,Government,"BIHAR ENGINEERING UNIVERSITY, PATNA",Approved,Approved,A,No,,Tier 2,http://www.bpmandal.ac.in,info@bpmandal.ac.in,admissions@bpmandal.ac.in,placement@bpmandal.ac.in,+91-80-194-2737,Computer Science Engineering (CSE),B.Tech,60,360,1981,Rural,Yes,Yes
1-44638361027,1-44638361027,U-0272,"B. P. MANDAL COLLEGE OF ENGINEERING, MADHEPURA",Active,Bihar,Madhepura,Madhepura,"B.P. MANDAL COLLEGE OF ENGINEERING, MADHEPURA AT- MAJRAHAT PS- SINGHESHWAR, DIST- MADHEPURA, PIN- 852128, BIHAR",852128,25.080731,85.325879,Government,"BIHAR ENGINEERING UNIVERSITY, PATNA",Approved,Approved,A,No,,Tier 2,http://www.bpmandal.ac.in,info@bpmandal.ac.in,admissions@bpmandal.ac.in,placement@bpmandal.ac.in,+91-80-194-2737,Electrical & Electronics Engineering (EEE),B.Tech,60,360,1981,Rural,Yes,Yes
1-44638361027,1-44638361027,U-0272,"B. P. MANDAL COLLEGE OF ENGINEERING, MADHEPURA",Active,Bihar,Madhepura,Madhepura,"B.P. MANDAL COLLEGE OF ENGINEERING, MADHEPURA AT- MAJRAHAT PS- SINGHESHWAR, DIST- MADHEPURA, PIN- 852128, BIHAR",852128,25.080731,85.325879,Government,"BIHAR ENGINEERING UNIVERSITY, PATNA",Approved,Approved,A,No,,Tier 2,http://www.bpmandal.ac.in,info@bpmandal.ac.in,admissions@bpmandal.ac.in,placement@bpmandal.ac.in,+91-80-194-2737,Other Engineering Branches,B.Tech,30,360,1981,Rural,Yes,Yes
1-44638361027,1-44638361027,U-0272,"B. P. MANDAL COLLEGE OF ENGINEERING, MADHEPURA",Active,Bihar,Madhepura,Madhepura,"B.P. MANDAL COLLEGE OF ENGINEERING, MADHEPURA AT- MAJRAHAT PS- SINGHESHWAR, DIST- MADHEPURA, PIN- 852128, BIHAR",852128,25.080731,85.325879,Government,"BIHAR ENGINEERING UNIVERSITY, PATNA",Approved,Approved,A,No,,Tier 2,http://www.bpmandal.ac.in,info@bpmandal.ac.in,admissions@bpmandal.ac.in,placement@bpmandal.ac.in,+91-80-194-2737,Information Technology (IT),B.Tech,30,360,1981,Rural,Yes,Yes
1-44638361027,1-44638361027,U-0272,"B. P. MANDAL COLLEGE OF ENGINEERING, MADHEPURA",Active,Bihar,Madhepura,Madhepura,"B.P. MANDAL COLLEGE OF ENGINEERING, MADHEPURA AT- MAJRAHAT PS- SINGHESHWAR, DIST- MADHEPURA, PIN- 852128, BIHAR",852128,25.080731,85.325879,Government,"BIHAR ENGINEERING UNIVERSITY, PATNA",Approved,Approved,A,No,,Tier 2,http://www.bpmandal.ac.in,info@bpmandal.ac.in,admissions@bpmandal.ac.in,placement@bpmandal.ac.in,+91-80-194-2737,Artificial Intelligence & Machine Learning (AI & ML),B.Tech,60,360,1981,Rural,Yes,Yes
1-44754886003,1-44754886003,U-0161,EKALAVYA INSTITUTE OF HIGHER EDUCATION,Active,Bihar,Madhepura,Madhepura,"MISSION ROAD, NEAR MADHEPURA CHRISTIAN HOSPITAL",800315,25.115968,85.314884,Private-Self Financing,"State Board of Technical Education (SBTE), Bihar",Approved,Approved,Not Accredited,No,,Tier 3,http://www.ekalavyahighereducation.ac.in,info@ekalavyahighereducation.ac.in,admissions@ekalavyahighereducation.ac.in,placement@ekalavyahighereducation.ac.in,+91-80-672-1803,Civil Engineering,Diploma,120,360,2020,Urban,Yes,Yes
1-44754886003,1-44754886003,U-0161,EKALAVYA INSTITUTE OF HIGHER EDUCATION,Active,Bihar,Madhepura,Madhepura,"MISSION ROAD, NEAR MADHEPURA CHRISTIAN HOSPITAL",800315,25.115968,85.314884,Private-Self Financing,"State Board of Technical Education (SBTE), Bihar",Approved,Approved,Not Accredited,No,,Tier 3,http://www.ekalavyahighereducation.ac.in,info@ekalavyahighereducation.ac.in,admissions@ekalavyahighereducation.ac.in,placement@ekalavyahighereducation.ac.in,+91-80-672-1803,Mechanical Engineering,Diploma,60,360,2020,Urban,Yes,Yes
1-44754886003,1-44754886003,U-0161,EKALAVYA INSTITUTE OF HIGHER EDUCATION,Active,Bihar,Madhepura,Madhepura,"MISSION ROAD, NEAR MADHEPURA CHRISTIAN HOSPITAL",800315,25.115968,85.314884,Private-Self Financing,"State Board of Technical Education (SBTE), Bihar",Approved,Approved,Not Accredited,No,,Tier 3,http://www.ekalavyahighereducation.ac.in,info@ekalavyahighereducation.ac.in,admissions@ekalavyahighereducation.ac.in,placement@ekalavyahighereducation.ac.in,+91-80-672-1803,Electrical Engineering,Diploma,120,360,2020,Urban,Yes,Yes
