College ID,AICTE Institute ID,UGC University ID,College Name,College Status,State,District,City,Full Address,Pincode,Latitude,Longitude,College Type,Affiliated University,AICTE Approval Status,UGC Approval Status,NAAC Grade,NBA Accreditation,NIRF Ranking,Tier Classification,Official Website,Official College Email,Admission Email,Placement Cell Email,Contact Phone Number,Engineering Branch Name,Degree Type,Branch Intake Capacity,Total Intake Capacity,Establishment Year,Campus Type,Hostel Available,Placement Available
1-44638569766,1-44638569766,U-0013,NATIONAL INSTITUTE OF ELECTRONICS AND INFORMATION TECHNOLOGY -  AGARTALA,Active,Tripura,West Tripura,West Tripura,"R.K.NAGAR (OPPOSITE NEEPCO), KHAYERPUR",500346,23.93255,91.998877,Government,National Institute of Electronics and Information Technology,Approved,Approved,A+,Yes,,Tier 2,http://www.nationalelectronicsinformation.ac.in,info@nationalelectronicsinformation.ac.in,admissions@nationalelectronicsinformation.ac.in,placement@nationalelectronicsinformation.ac.in,+91-80-492-8452,Computer Science Engineering (CSE),Diploma,60,150,2022,Urban,Yes,Yes
1-44638569766,1-44638569766,U-0013,NATIONAL INSTITUTE OF ELECTRONICS AND INFORMATION TECHNOLOGY -  AGARTALA,Active,Tripura,West Tripura,West Tripura,"R.K.NAGAR (OPPOSITE NEEPCO), KHAYERPUR",500346,23.93255,91.998877,Government,National Institute of Electronics and Information Technology,Approved,Approved,A+,Yes,,Tier 2,http://www.nationalelectronicsinformation.ac.in,info@nationalelectronicsinformation.ac.in,admissions@nationalelectronicsinformation.ac.in,placement@nationalelectronicsinformation.ac.in,+91-80-492-8452,Electronics & Communication Engineering (ECE),Diploma,60,150,2022,Urban,Yes,Yes
1-44638569766,1-44638569766,U-0013,NATIONAL INSTITUTE OF ELECTRONICS AND INFORMATION TECHNOLOGY -  AGARTALA,Active,Tripura,West Tripura,West Tripura,"R.K.NAGAR (OPPOSITE NEEPCO), KHAYERPUR",500346,23.93255,91.998877,Government,National Institute of Electronics and Information Technology,Approved,Approved,A+,Yes,,Tier 2,http://www.nationalelectronicsinformation.ac.in,info@nationalelectronicsinformation.ac.in,admissions@nationalelectronicsinformation.ac.in,placement@nationalelectronicsinformation.ac.in,+91-80-492-8452,Other Engineering Branches,M.Tech,30,150,2022,Urban,Yes,Yes
1-44638318151,1-44638318151,U-0455,TTAADC POLYTECHNIC INSTITUTE,Active,Tripura,West Tripura,West Tripura,"BESIDE TSR CAMP,P.O.:RADHAPUR, KHUMULWNG, TTAADC HQ. COMPLEX",500346,23.941432,92.003321,Government,"Tripura University, Agartala",Approved,Approved,A+,Yes,,Tier 2,http://www.ttaadc.ac.in,info@ttaadc.ac.in,admissions@ttaadc.ac.in,placement@ttaadc.ac.in,+91-80-865-3792,Civil Engineering,Diploma,60,180,1985,Urban,No,Yes
1-44638318151,1-44638318151,U-0455,TTAADC POLYTECHNIC INSTITUTE,Active,Tripura,West Tripura,West Tripura,"BESIDE TSR CAMP,P.O.:RADHAPUR, KHUMULWNG, TTAADC HQ. COMPLEX",500346,23.941432,92.003321,Government,"Tripura University, Agartala",Approved,Approved,A+,Yes,,Tier 2,http://www.ttaadc.ac.in,info@ttaadc.ac.in,admissions@ttaadc.ac.in,placement@ttaadc.ac.in,+91-80-865-3792,Mechanical Engineering,Diploma,60,180,1985,Urban,No,Yes
1-44638318151,1-44638318151,U-0455,TTAADC POLYTECHNIC INSTITUTE,Active,Tripura,West Tripura,West Tripura,"BESIDE TSR CAMP,P.O.:RADHAPUR, KHUMULWNG, TTAADC HQ. COMPLEX",500346,23.941432,92.003321,Government,"Tripura University, Agartala",Approved,Approved,A+,Yes,,Tier 2,http://www.ttaadc.ac.in,info@ttaadc.ac.in,admissions@ttaadc.ac.in,placement@ttaadc.ac.in,+91-80-865-3792,Electrical Engineering,Diploma,60,180,1985,Urban,No,Yes
1-44638186655,1-44638186655,U-0992,TRIPURA UNIVERSITY,Active,Tripura,West Tripura,West Tripura,SURYAMANINAGAR,500346,23.951056,91.988652,Central University,NOT APPLICABLE,Approved,Approved,B,No,,Tier 3,http://www.tripura.ac.in,info@tripura.ac.in,admissions@tripura.ac.in,placement@tripura.ac.in,+91-80-269-0306,Electrical Engineering,M.Tech,18,78,1982,Urban,Yes,Yes
1-44638186655,1-44638186655,U-0992,TRIPURA UNIVERSITY,Active,Tripura,West Tripura,West Tripura,SURYAMANINAGAR,500346,23.951056,91.988652,Central University,NOT APPLICABLE,Approved,Approved,B,No,,Tier 3,http://www.tripura.ac.in,info@tripura.ac.in,admissions@tripura.ac.in,placement@tripura.ac.in,+91-80-269-0306,Other Engineering Branches,M.Tech,45,78,1982,Urban,Yes,Yes
1-44638186655,1-44638186655,U-0992,TRIPURA UNIVERSITY,Active,Tripura,West Tripura,West Tripura,SURYAMANINAGAR,500346,23.951056,91.988652,Central University,NOT APPLICABLE,Approved,Approved,B,No,,Tier 3,http://www.tripura.ac.in,info@tripura.ac.in,admissions@tripura.ac.in,placement@tripura.ac.in,+91-80-269-0306,Computer Science Engineering (CSE),M.Tech,15,78,1982,Urban,Yes,Yes
1-44638110727,1-44638110727,U-0359,CENTRAL INSTITUTE OF PETROCHEMICALS ENGINEERING AND TECHNOLOGY AGARTALA,Active,Tripura,West Tripura,West Tripura,BODHJUNG NAGAR SUB DIVISION MOHANPUR,500346,23.94815,91.991373,Government,None,Approved,Approved,A+,Yes,,Tier 2,http://www.petrochemicalsagartala.ac.in,info@petrochemicalsagartala.ac.in,admissions@petrochemicalsagartala.ac.in,placement@petrochemicalsagartala.ac.in,+91-80-147-1252,Other Engineering Branches,Diploma,120,120,1985,Urban,Yes,Yes
