College ID,AICTE Institute ID,UGC University ID,College Name,College Status,State,District,City,Full Address,Pincode,Latitude,Longitude,College Type,Affiliated University,AICTE Approval Status,UGC Approval Status,NAAC Grade,NBA Accreditation,NIRF Ranking,Tier Classification,Official Website,Official College Email,Admission Email,Placement Cell Email,Contact Phone Number,Engineering Branch Name,Degree Type,Branch Intake Capacity,Total Intake Capacity,Establishment Year,Campus Type,Hostel Available,Placement Available
1-44639999556,1-44639999556,U-0767,MANAV SCHOOL OF POLYTECHNIC,Active,Maharashtra,Akola,Akola,"SURAT NAGPUR HIGHWAY NH 6, VYALA, TAL BALAPUR",400552,19.743898,75.705653,Private-Self Financing,"Maharashtra State Board of Technical Education, Mumbai",Approved,Approved,B+,No,,Tier 3,http://www.manavschool.ac.in,info@manavschool.ac.in,admissions@manavschool.ac.in,placement@manavschool.ac.in,+91-80-520-0203,Mechanical Engineering,Diploma,60,240,2002,Rural,Yes,Yes
1-44639999556,1-44639999556,U-0767,MANAV SCHOOL OF POLYTECHNIC,Active,Maharashtra,Akola,Akola,"SURAT NAGPUR HIGHWAY NH 6, VYALA, TAL BALAPUR",400552,19.743898,75.705653,Private-Self Financing,"Maharashtra State Board of Technical Education, Mumbai",Approved,Approved,B+,No,,Tier 3,http://www.manavschool.ac.in,info@manavschool.ac.in,admissions@manavschool.ac.in,placement@manavschool.ac.in,+91-80-520-0203,Civil Engineering,Diploma,60,240,2002,Rural,Yes,Yes
1-44639999556,1-44639999556,U-0767,MANAV SCHOOL OF POLYTECHNIC,Active,Maharashtra,Akola,Akola,"SURAT NAGPUR HIGHWAY NH 6, VYALA, TAL BALAPUR",400552,19.743898,75.705653,Private-Self Financing,"Maharashtra State Board of Technical Education, Mumbai",Approved,Approved,B+,No,,Tier 3,http://www.manavschool.ac.in,info@manavschool.ac.in,admissions@manavschool.ac.in,placement@manavschool.ac.in,+91-80-520-0203,Electrical Engineering,Diploma,60,240,2002,Rural,Yes,Yes
1-44639999556,1-44639999556,U-0767,MANAV SCHOOL OF POLYTECHNIC,Active,Maharashtra,Akola,Akola,"SURAT NAGPUR HIGHWAY NH 6, VYALA, TAL BALAPUR",400552,19.743898,75.705653,Private-Self Financing,"Maharashtra State Board of Technical Education, Mumbai",Approved,Approved,B+,No,,Tier 3,http://www.manavschool.ac.in,info@manavschool.ac.in,admissions@manavschool.ac.in,placement@manavschool.ac.in,+91-80-520-0203,Computer Science Engineering (CSE),Diploma,60,240,2002,Rural,Yes,Yes
1-44641381872,1-44641381872,U-0767,"GOVERNMENT POLYTECHNIC,MURTIZAPUR",Active,Maharashtra,Akola,Akola,"AT NH-6 AMRAVATI-AKOLA ROAD,HENDAJ, MURTIZAPUR",400552,19.742717,75.723728,Government,"Maharashtra State Board of Technical Education, Mumbai",Approved,Approved,B++,Yes,,Tier 3,http://www.polytechnicmurtizapur.ac.in,info@polytechnicmurtizapur.ac.in,admissions@polytechnicmurtizapur.ac.in,placement@polytechnicmurtizapur.ac.in,+91-80-470-4958,Computer Science Engineering (CSE),Diploma,60,300,2010,Urban,No,Yes
1-44641381872,1-44641381872,U-0767,"GOVERNMENT POLYTECHNIC,MURTIZAPUR",Active,Maharashtra,Akola,Akola,"AT NH-6 AMRAVATI-AKOLA ROAD,HENDAJ, MURTIZAPUR",400552,19.742717,75.723728,Government,"Maharashtra State Board of Technical Education, Mumbai",Approved,Approved,B++,Yes,,Tier 3,http://www.polytechnicmurtizapur.ac.in,info@polytechnicmurtizapur.ac.in,admissions@polytechnicmurtizapur.ac.in,placement@polytechnicmurtizapur.ac.in,+91-80-470-4958,Information Technology (IT),Diploma,60,300,2010,Urban,No,Yes
1-44641381872,1-44641381872,U-0767,"GOVERNMENT POLYTECHNIC,MURTIZAPUR",Active,Maharashtra,Akola,Akola,"AT NH-6 AMRAVATI-AKOLA ROAD,HENDAJ, MURTIZAPUR",400552,19.742717,75.723728,Government,"Maharashtra State Board of Technical Education, Mumbai",Approved,Approved,B++,Yes,,Tier 3,http://www.polytechnicmurtizapur.ac.in,info@polytechnicmurtizapur.ac.in,admissions@polytechnicmurtizapur.ac.in,placement@polytechnicmurtizapur.ac.in,+91-80-470-4958,Mechanical Engineering,Diploma,60,300,2010,Urban,No,Yes
1-44641381872,1-44641381872,U-0767,"GOVERNMENT POLYTECHNIC,MURTIZAPUR",Active,Maharashtra,Akola,Akola,"AT NH-6 AMRAVATI-AKOLA ROAD,HENDAJ, MURTIZAPUR",400552,19.742717,75.723728,Government,"Maharashtra State Board of Technical Education, Mumbai",Approved,Approved,B++,Yes,,Tier 3,http://www.polytechnicmurtizapur.ac.in,info@polytechnicmurtizapur.ac.in,admissions@polytechnicmurtizapur.ac.in,placement@polytechnicmurtizapur.ac.in,+91-80-470-4958,Electrical Engineering,Diploma,60,300,2010,Urban,No,Yes
1-44641381872,1-44641381872,U-0767,"GOVERNMENT POLYTECHNIC,MURTIZAPUR",Active,Maharashtra,Akola,Akola,"AT NH-6 AMRAVATI-AKOLA ROAD,HENDAJ, MURTIZAPUR",400552,19.742717,75.723728,Government,"Maharashtra State Board of Technical Education, Mumbai",Approved,Approved,B++,Yes,,Tier 3,http://www.polytechnicmurtizapur.ac.in,info@polytechnicmurtizapur.ac.in,admissions@polytechnicmurtizapur.ac.in,placement@polytechnicmurtizapur.ac.in,+91-80-470-4958,Civil Engineering,Diploma,60,300,2010,Urban,No,Yes
1-44640968993,1-44640968993,U-0792,MANAV SCHOOL OF ENGINEERING AND TECHNOLOGY,Active,Maharashtra,Akola,Akola,"GUT NO 1035, NAGPUR SURAT HIGHWAY NH 6, VYALA",400552,19.74878,75.727511,Private-Self Financing,"Sant Gadge Baba Amravati University, Amravati",Approved,Approved,B+,No,,Tier 3,http://www.manavschool.ac.in,info@manavschool.ac.in,admissions@manavschool.ac.in,placement@manavschool.ac.in,+91-80-724-7831,Civil Engineering,B.Tech,60,267,1986,Rural,Yes,Yes
