College ID,AICTE Institute ID,UGC University ID,College Name,College Status,State,District,City,Full Address,Pincode,Latitude,Longitude,College Type,Affiliated University,AICTE Approval Status,UGC Approval Status,NAAC Grade,NBA Accreditation,NIRF Ranking,Tier Classification,Official Website,Official College Email,Admission Email,Placement Cell Email,Contact Phone Number,Engineering Branch Name,Degree Type,Branch Intake Capacity,Total Intake Capacity,Establishment Year,Campus Type,Hostel Available,Placement Available
1-44638879989,1-44638879989,U-0183,GOVERNMENT POLYTECHNIC HALOL,Active,Gujarat,Panchmahal,Panchmahal,"BESIDE PRANT OFFICE, KANJARI ROAD, HALOL",380412,22.276719,71.180132,Government,"Gujarat Technological University, Ahmedabad",Approved,Approved,A,No,,Tier 2,http://www.halol.ac.in,info@halol.ac.in,admissions@halol.ac.in,placement@halol.ac.in,+91-80-594-6033,Civil Engineering,Diploma,60,420,2003,Urban,No,Yes
1-44638879989,1-44638879989,U-0183,GOVERNMENT POLYTECHNIC HALOL,Active,Gujarat,Panchmahal,Panchmahal,"BESIDE PRANT OFFICE, KANJARI ROAD, HALOL",380412,22.276719,71.180132,Government,"Gujarat Technological University, Ahmedabad",Approved,Approved,A,No,,Tier 2,http://www.halol.ac.in,info@halol.ac.in,admissions@halol.ac.in,placement@halol.ac.in,+91-80-594-6033,Electrical Engineering,Diploma,120,420,2003,Urban,No,Yes
1-44638879989,1-44638879989,U-0183,GOVERNMENT POLYTECHNIC HALOL,Active,Gujarat,Panchmahal,Panchmahal,"BESIDE PRANT OFFICE, KANJARI ROAD, HALOL",380412,22.276719,71.180132,Government,"Gujarat Technological University, Ahmedabad",Approved,Approved,A,No,,Tier 2,http://www.halol.ac.in,info@halol.ac.in,admissions@halol.ac.in,placement@halol.ac.in,+91-80-594-6033,Mechanical Engineering,Diploma,120,420,2003,Urban,No,Yes
1-44638879989,1-44638879989,U-0183,GOVERNMENT POLYTECHNIC HALOL,Active,Gujarat,Panchmahal,Panchmahal,"BESIDE PRANT OFFICE, KANJARI ROAD, HALOL",380412,22.276719,71.180132,Government,"Gujarat Technological University, Ahmedabad",Approved,Approved,A,No,,Tier 2,http://www.halol.ac.in,info@halol.ac.in,admissions@halol.ac.in,placement@halol.ac.in,+91-80-594-6033,Automobile Engineering,Diploma,60,420,2003,Urban,No,Yes
1-44638879989,1-44638879989,U-0183,GOVERNMENT POLYTECHNIC HALOL,Active,Gujarat,Panchmahal,Panchmahal,"BESIDE PRANT OFFICE, KANJARI ROAD, HALOL",380412,22.276719,71.180132,Government,"Gujarat Technological University, Ahmedabad",Approved,Approved,A,No,,Tier 2,http://www.halol.ac.in,info@halol.ac.in,admissions@halol.ac.in,placement@halol.ac.in,+91-80-594-6033,Other Engineering Branches,Diploma,60,420,2003,Urban,No,Yes
1-44640045394,1-44640045394,U-0183,OM INSTITUTE OF TECHNOLOGY,Active,Gujarat,Panchmahal,Panchmahal,"AT- VANTAVACHHODA, POST- SHAHERA, DIST-PHANCHMAHAL",380412,22.266213,71.192771,Private-Self Financing,"Gujarat Technological University, Ahmedabad",Approved,Approved,A+,No,,Tier 3,http://www.om.ac.in,info@om.ac.in,admissions@om.ac.in,placement@om.ac.in,+91-80-153-9842,Electrical Engineering,B.Tech,30,180,2002,Rural,No,Yes
1-44640045394,1-44640045394,U-0183,OM INSTITUTE OF TECHNOLOGY,Active,Gujarat,Panchmahal,Panchmahal,"AT- VANTAVACHHODA, POST- SHAHERA, DIST-PHANCHMAHAL",380412,22.266213,71.192771,Private-Self Financing,"Gujarat Technological University, Ahmedabad",Approved,Approved,A+,No,,Tier 3,http://www.om.ac.in,info@om.ac.in,admissions@om.ac.in,placement@om.ac.in,+91-80-153-9842,Civil Engineering,B.Tech,60,180,2002,Rural,No,Yes
1-44640045394,1-44640045394,U-0183,OM INSTITUTE OF TECHNOLOGY,Active,Gujarat,Panchmahal,Panchmahal,"AT- VANTAVACHHODA, POST- SHAHERA, DIST-PHANCHMAHAL",380412,22.266213,71.192771,Private-Self Financing,"Gujarat Technological University, Ahmedabad",Approved,Approved,A+,No,,Tier 3,http://www.om.ac.in,info@om.ac.in,admissions@om.ac.in,placement@om.ac.in,+91-80-153-9842,Computer Science Engineering (CSE),B.Tech,30,180,2002,Rural,No,Yes
1-44640045394,1-44640045394,U-0183,OM INSTITUTE OF TECHNOLOGY,Active,Gujarat,Panchmahal,Panchmahal,"AT- VANTAVACHHODA, POST- SHAHERA, DIST-PHANCHMAHAL",380412,22.266213,71.192771,Private-Self Financing,"Gujarat Technological University, Ahmedabad",Approved,Approved,A+,No,,Tier 3,http://www.om.ac.in,info@om.ac.in,admissions@om.ac.in,placement@om.ac.in,+91-80-153-9842,Mechanical Engineering,B.Tech,30,180,2002,Rural,No,Yes
1-44640045394,1-44640045394,U-0183,OM INSTITUTE OF TECHNOLOGY,Active,Gujarat,Panchmahal,Panchmahal,"AT- VANTAVACHHODA, POST- SHAHERA, DIST-PHANCHMAHAL",380412,22.266213,71.192771,Private-Self Financing,"Gujarat Technological University, Ahmedabad",Approved,Approved,A+,No,,Tier 3,http://www.om.ac.in,info@om.ac.in,admissions@om.ac.in,placement@om.ac.in,+91-80-153-9842,Electronics & Communication Engineering (ECE),B.Tech,30,180,2002,Rural,No,Yes
1-44641270113,1-44641270113,U-0183,"GOVERNMENT POLYTECHNIC,GODHRA",Active,Gujarat,Panchmahal,Panchmahal,RS NO. 235 NEAR GADUKPUR GODHRA,380412,22.268616,71.191378,Government,"Gujarat Technological University, Ahmedabad",Approved,Approved,A,No,,Tier 2,http://www.polytechnicgodhra.ac.in,info@polytechnicgodhra.ac.in,admissions@polytechnicgodhra.ac.in,placement@polytechnicgodhra.ac.in,+91-80-254-7705,Mechanical Engineering,Diploma,120,360,1990,Urban,Yes,Yes
1-44641270113,1-44641270113,U-0183,"GOVERNMENT POLYTECHNIC,GODHRA",Active,Gujarat,Panchmahal,Panchmahal,RS NO. 235 NEAR GADUKPUR GODHRA,380412,22.268616,71.191378,Government,"Gujarat Technological University, Ahmedabad",Approved,Approved,A,No,,Tier 2,http://www.polytechnicgodhra.ac.in,info@polytechnicgodhra.ac.in,admissions@polytechnicgodhra.ac.in,placement@polytechnicgodhra.ac.in,+91-80-254-7705,Electrical Engineering,Diploma,120,360,1990,Urban,Yes,Yes
1-44641270113,1-44641270113,U-0183,"GOVERNMENT POLYTECHNIC,GODHRA",Active,Gujarat,Panchmahal,Panchmahal,RS NO. 235 NEAR GADUKPUR GODHRA,380412,22.268616,71.191378,Government,"Gujarat Technological University, Ahmedabad",Approved,Approved,A,No,,Tier 2,http://www.polytechnicgodhra.ac.in,info@polytechnicgodhra.ac.in,admissions@polytechnicgodhra.ac.in,placement@polytechnicgodhra.ac.in,+91-80-254-7705,Civil Engineering,Diploma,120,360,1990,Urban,Yes,Yes
1-44641232721,1-44641232721,U-0183,"H.B.PATEL INSTITUTE OF DIPLOMA ENGG. & TECH,LIMBODARA,LUNAVADA",Active,Gujarat,Panchmahal,Panchmahal,"AT-LIMBODARA, NR.MAHI RIVER BRIDGE, TA-LUNAWADA, DIST-PANCHMAHAL",380412,22.256955,71.188999,Private-Self Financing,"Gujarat Technological University, Ahmedabad",Approved,Approved,B++,No,,Tier 3,http://www.hbpateldiplomaengg.ac.in,info@hbpateldiplomaengg.ac.in,admissions@hbpateldiplomaengg.ac.in,placement@hbpateldiplomaengg.ac.in,+91-80-765-6554,Computer Science Engineering (CSE),Diploma,60,330,2000,Urban,No,Yes
1-44641232721,1-44641232721,U-0183,"H.B.PATEL INSTITUTE OF DIPLOMA ENGG. & TECH,LIMBODARA,LUNAVADA",Active,Gujarat,Panchmahal,Panchmahal,"AT-LIMBODARA, NR.MAHI RIVER BRIDGE, TA-LUNAWADA, DIST-PANCHMAHAL",380412,22.256955,71.188999,Private-Self Financing,"Gujarat Technological University, Ahmedabad",Approved,Approved,B++,No,,Tier 3,http://www.hbpateldiplomaengg.ac.in,info@hbpateldiplomaengg.ac.in,admissions@hbpateldiplomaengg.ac.in,placement@hbpateldiplomaengg.ac.in,+91-80-765-6554,Electrical Engineering,Diploma,60,330,2000,Urban,No,Yes
1-44641232721,1-44641232721,U-0183,"H.B.PATEL INSTITUTE OF DIPLOMA ENGG. & TECH,LIMBODARA,LUNAVADA",Active,Gujarat,Panchmahal,Panchmahal,"AT-LIMBODARA, NR.MAHI RIVER BRIDGE, TA-LUNAWADA, DIST-PANCHMAHAL",380412,22.256955,71.188999,Private-Self Financing,"Gujarat Technological University, Ahmedabad",Approved,Approved,B++,No,,Tier 3,http://www.hbpateldiplomaengg.ac.in,info@hbpateldiplomaengg.ac.in,admissions@hbpateldiplomaengg.ac.in,placement@hbpateldiplomaengg.ac.in,+91-80-765-6554,Information Technology (IT),Diploma,30,330,2000,Urban,No,Yes
