College ID,AICTE Institute ID,UGC University ID,College Name,College Status,State,District,City,Full Address,Pincode,Latitude,Longitude,College Type,Affiliated University,AICTE Approval Status,UGC Approval Status,NAAC Grade,NBA Accreditation,NIRF Ranking,Tier Classification,Official Website,Official College Email,Admission Email,Placement Cell Email,Contact Phone Number,Engineering Branch Name,Degree Type,Branch Intake Capacity,Total Intake Capacity,Establishment Year,Campus Type,Hostel Available,Placement Available
1-44638343530,1-44638343530,U-0025,DR. SUBHASH UNIVERSITY,Active,Gujarat,Junagadh,Junagadh,KHAMDHROL ROAD,380598,22.240339,71.179413,Private-Self Financing,Dr. Subhash University,Approved,Approved,B,Yes,,Tier 3,http://www.drsubhash.ac.in,info@drsubhash.ac.in,admissions@drsubhash.ac.in,placement@drsubhash.ac.in,+91-80-068-7660,Civil Engineering,Diploma,60,630,2018,Urban,Yes,Yes
1-44638343530,1-44638343530,U-0025,DR. SUBHASH UNIVERSITY,Active,Gujarat,Junagadh,Junagadh,KHAMDHROL ROAD,380598,22.240339,71.179413,Private-Self Financing,Dr. Subhash University,Approved,Approved,B,Yes,,Tier 3,http://www.drsubhash.ac.in,info@drsubhash.ac.in,admissions@drsubhash.ac.in,placement@drsubhash.ac.in,+91-80-068-7660,Information Technology (IT),B.Tech,60,630,2018,Urban,Yes,Yes
1-44638343530,1-44638343530,U-0025,DR. SUBHASH UNIVERSITY,Active,Gujarat,Junagadh,Junagadh,KHAMDHROL ROAD,380598,22.240339,71.179413,Private-Self Financing,Dr. Subhash University,Approved,Approved,B,Yes,,Tier 3,http://www.drsubhash.ac.in,info@drsubhash.ac.in,admissions@drsubhash.ac.in,placement@drsubhash.ac.in,+91-80-068-7660,Computer Science Engineering (CSE),B.Tech,60,630,2018,Urban,Yes,Yes
1-44638343530,1-44638343530,U-0025,DR. SUBHASH UNIVERSITY,Active,Gujarat,Junagadh,Junagadh,KHAMDHROL ROAD,380598,22.240339,71.179413,Private-Self Financing,Dr. Subhash University,Approved,Approved,B,Yes,,Tier 3,http://www.drsubhash.ac.in,info@drsubhash.ac.in,admissions@drsubhash.ac.in,placement@drsubhash.ac.in,+91-80-068-7660,Mechanical Engineering,B.Tech,60,630,2018,Urban,Yes,Yes
1-44638343530,1-44638343530,U-0025,DR. SUBHASH UNIVERSITY,Active,Gujarat,Junagadh,Junagadh,KHAMDHROL ROAD,380598,22.240339,71.179413,Private-Self Financing,Dr. Subhash University,Approved,Approved,B,Yes,,Tier 3,http://www.drsubhash.ac.in,info@drsubhash.ac.in,admissions@drsubhash.ac.in,placement@drsubhash.ac.in,+91-80-068-7660,Electrical Engineering,B.Tech,60,630,2018,Urban,Yes,Yes
1-44638343530,1-44638343530,U-0025,DR. SUBHASH UNIVERSITY,Active,Gujarat,Junagadh,Junagadh,KHAMDHROL ROAD,380598,22.240339,71.179413,Private-Self Financing,Dr. Subhash University,Approved,Approved,B,Yes,,Tier 3,http://www.drsubhash.ac.in,info@drsubhash.ac.in,admissions@drsubhash.ac.in,placement@drsubhash.ac.in,+91-80-068-7660,Mechanical Engineering,Diploma,60,630,2018,Urban,Yes,Yes
1-44638343530,1-44638343530,U-0025,DR. SUBHASH UNIVERSITY,Active,Gujarat,Junagadh,Junagadh,KHAMDHROL ROAD,380598,22.240339,71.179413,Private-Self Financing,Dr. Subhash University,Approved,Approved,B,Yes,,Tier 3,http://www.drsubhash.ac.in,info@drsubhash.ac.in,admissions@drsubhash.ac.in,placement@drsubhash.ac.in,+91-80-068-7660,Electrical Engineering,Diploma,60,630,2018,Urban,Yes,Yes
1-44638343530,1-44638343530,U-0025,DR. SUBHASH UNIVERSITY,Active,Gujarat,Junagadh,Junagadh,KHAMDHROL ROAD,380598,22.240339,71.179413,Private-Self Financing,Dr. Subhash University,Approved,Approved,B,Yes,,Tier 3,http://www.drsubhash.ac.in,info@drsubhash.ac.in,admissions@drsubhash.ac.in,placement@drsubhash.ac.in,+91-80-068-7660,Electronics & Communication Engineering (ECE),B.Tech,30,630,2018,Urban,Yes,Yes
1-44638343530,1-44638343530,U-0025,DR. SUBHASH UNIVERSITY,Active,Gujarat,Junagadh,Junagadh,KHAMDHROL ROAD,380598,22.240339,71.179413,Private-Self Financing,Dr. Subhash University,Approved,Approved,B,Yes,,Tier 3,http://www.drsubhash.ac.in,info@drsubhash.ac.in,admissions@drsubhash.ac.in,placement@drsubhash.ac.in,+91-80-068-7660,Civil Engineering,B.Tech,60,630,2018,Urban,Yes,Yes
1-44638343530,1-44638343530,U-0025,DR. SUBHASH UNIVERSITY,Active,Gujarat,Junagadh,Junagadh,KHAMDHROL ROAD,380598,22.240339,71.179413,Private-Self Financing,Dr. Subhash University,Approved,Approved,B,Yes,,Tier 3,http://www.drsubhash.ac.in,info@drsubhash.ac.in,admissions@drsubhash.ac.in,placement@drsubhash.ac.in,+91-80-068-7660,Computer Science Engineering (CSE),Diploma,120,630,2018,Urban,Yes,Yes
