College ID,AICTE Institute ID,UGC University ID,College Name,College Status,State,District,City,Full Address,Pincode,Latitude,Longitude,College Type,Affiliated University,AICTE Approval Status,UGC Approval Status,NAAC Grade,NBA Accreditation,NIRF Ranking,Tier Classification,Official Website,Official College Email,Admission Email,Placement Cell Email,Contact Phone Number,Engineering Branch Name,Degree Type,Branch Intake Capacity,Total Intake Capacity,Establishment Year,Campus Type,Hostel Available,Placement Available
1-44638234893,1-44638234893,U-0452,GOLAGHAT ENGINEERING COLLEGE,Active,Assam,Golaghat,Golaghat,"BOGORIJENG, P.O. PULIBOR BIDYAPITH",781713,26.190471,92.956597,Government,"Assam Science and Technology University, Guwahati",Approved,Approved,A,No,,Tier 2,http://www.golaghat.ac.in,info@golaghat.ac.in,admissions@golaghat.ac.in,placement@golaghat.ac.in,+91-80-414-0281,Chemical Engineering,B.Tech,60,180,2001,Rural,Yes,Yes
1-44638234893,1-44638234893,U-0452,GOLAGHAT ENGINEERING COLLEGE,Active,Assam,Golaghat,Golaghat,"BOGORIJENG, P.O. PULIBOR BIDYAPITH",781713,26.190471,92.956597,Government,"Assam Science and Technology University, Guwahati",Approved,Approved,A,No,,Tier 2,http://www.golaghat.ac.in,info@golaghat.ac.in,admissions@golaghat.ac.in,placement@golaghat.ac.in,+91-80-414-0281,Civil Engineering,B.Tech,60,180,2001,Rural,Yes,Yes
1-44638234893,1-44638234893,U-0452,GOLAGHAT ENGINEERING COLLEGE,Active,Assam,Golaghat,Golaghat,"BOGORIJENG, P.O. PULIBOR BIDYAPITH",781713,26.190471,92.956597,Government,"Assam Science and Technology University, Guwahati",Approved,Approved,A,No,,Tier 2,http://www.golaghat.ac.in,info@golaghat.ac.in,admissions@golaghat.ac.in,placement@golaghat.ac.in,+91-80-414-0281,Mechanical Engineering,B.Tech,60,180,2001,Rural,Yes,Yes
1-44638752703,1-44638752703,U-0584,GOLAGHAT POLYTECHNIC,Active,Assam,Golaghat,Golaghat,FURKATING,781713,26.186604,92.92974,Government,"Directorate of Technical Education, Assam",Approved,Approved,A,No,,Tier 2,http://www.golaghat.ac.in,info@golaghat.ac.in,admissions@golaghat.ac.in,placement@golaghat.ac.in,+91-80-251-8349,Civil Engineering,Diploma,60,180,1992,Rural,No,Yes
1-44638752703,1-44638752703,U-0584,GOLAGHAT POLYTECHNIC,Active,Assam,Golaghat,Golaghat,FURKATING,781713,26.186604,92.92974,Government,"Directorate of Technical Education, Assam",Approved,Approved,A,No,,Tier 2,http://www.golaghat.ac.in,info@golaghat.ac.in,admissions@golaghat.ac.in,placement@golaghat.ac.in,+91-80-251-8349,Mechanical Engineering,Diploma,60,180,1992,Rural,No,Yes
1-44638752703,1-44638752703,U-0584,GOLAGHAT POLYTECHNIC,Active,Assam,Golaghat,Golaghat,FURKATING,781713,26.186604,92.92974,Government,"Directorate of Technical Education, Assam",Approved,Approved,A,No,,Tier 2,http://www.golaghat.ac.in,info@golaghat.ac.in,admissions@golaghat.ac.in,placement@golaghat.ac.in,+91-80-251-8349,Other Engineering Branches,Diploma,60,180,1992,Rural,No,Yes
1-44640708009,1-44640708009,U-0584,RESIDENTIAL GIRLS' POLYTECHNIC,Active,Assam,Golaghat,Golaghat,PULIBOR,781713,26.183725,92.938608,Government,"Directorate of Technical Education, Assam",Approved,Approved,B++,Yes,,Tier 3,http://www.residentialgirls.ac.in,info@residentialgirls.ac.in,admissions@residentialgirls.ac.in,placement@residentialgirls.ac.in,+91-80-131-0854,Electronics & Communication Engineering (ECE),Diploma,30,60,1999,Urban,Yes,Yes
1-44640708009,1-44640708009,U-0584,RESIDENTIAL GIRLS' POLYTECHNIC,Active,Assam,Golaghat,Golaghat,PULIBOR,781713,26.183725,92.938608,Government,"Directorate of Technical Education, Assam",Approved,Approved,B++,Yes,,Tier 3,http://www.residentialgirls.ac.in,info@residentialgirls.ac.in,admissions@residentialgirls.ac.in,placement@residentialgirls.ac.in,+91-80-131-0854,Other Engineering Branches,Diploma,30,60,1999,Urban,Yes,Yes
1-44753801147,1-44753801147,U-0992,BIRANGANA SATI SADHANI RAJYIK VISHWAVIDYALAYA,Active,Assam,Golaghat,Golaghat,"BOGORIJENG, GEC CAMPUS",781713,26.219302,92.943336,State Government University,NOT APPLICABLE,Approved,Approved,B++,Yes,,Tier 3,http://www.biranganasatisadhani.ac.in,info@biranganasatisadhani.ac.in,admissions@biranganasatisadhani.ac.in,placement@biranganasatisadhani.ac.in,+91-80-623-2612,Computer Science Engineering (CSE),B.Tech,60,195,1987,Urban,Yes,Yes
1-44753801147,1-44753801147,U-0992,BIRANGANA SATI SADHANI RAJYIK VISHWAVIDYALAYA,Active,Assam,Golaghat,Golaghat,"BOGORIJENG, GEC CAMPUS",781713,26.219302,92.943336,State Government University,NOT APPLICABLE,Approved,Approved,B++,Yes,,Tier 3,http://www.biranganasatisadhani.ac.in,info@biranganasatisadhani.ac.in,admissions@biranganasatisadhani.ac.in,placement@biranganasatisadhani.ac.in,+91-80-623-2612,Artificial Intelligence & Machine Learning (AI & ML),B.Tech,60,195,1987,Urban,Yes,Yes
