College ID,AICTE Institute ID,UGC University ID,College Name,College Status,State,District,City,Full Address,Pincode,Latitude,Longitude,College Type,Affiliated University,AICTE Approval Status,UGC Approval Status,NAAC Grade,NBA Accreditation,NIRF Ranking,Tier Classification,Official Website,Official College Email,Admission Email,Placement Cell Email,Contact Phone Number,Engineering Branch Name,Degree Type,Branch Intake Capacity,Total Intake Capacity,Establishment Year,Campus Type,Hostel Available,Placement Available
1-44638708496,1-44638708496,U-0778,SURENDERA GROUP OF INSTITUTIONS,Active,Rajasthan,Ganganagar,Ganganagar,H. H. GARDENS,302185,27.027888,74.21238,Private-Self Financing,"BIKANER TECHNICAL UNIVERSITY, RAJASTHAN",Approved,Approved,B++,Yes,,Tier 3,http://www.surendera.ac.in,info@surendera.ac.in,admissions@surendera.ac.in,placement@surendera.ac.in,+91-80-010-3132,Computer Science Engineering (CSE),B.Tech,60,390,1995,Urban,Yes,Yes
1-44638708496,1-44638708496,U-0778,SURENDERA GROUP OF INSTITUTIONS,Active,Rajasthan,Ganganagar,Ganganagar,H. H. GARDENS,302185,27.027888,74.21238,Private-Self Financing,"BIKANER TECHNICAL UNIVERSITY, RAJASTHAN",Approved,Approved,B++,Yes,,Tier 3,http://www.surendera.ac.in,info@surendera.ac.in,admissions@surendera.ac.in,placement@surendera.ac.in,+91-80-010-3132,Electrical & Electronics Engineering (EEE),B.Tech,30,390,1995,Urban,Yes,Yes
1-44638708496,1-44638708496,U-0778,SURENDERA GROUP OF INSTITUTIONS,Active,Rajasthan,Ganganagar,Ganganagar,H. H. GARDENS,302185,27.027888,74.21238,Private-Self Financing,"BIKANER TECHNICAL UNIVERSITY, RAJASTHAN",Approved,Approved,B++,Yes,,Tier 3,http://www.surendera.ac.in,info@surendera.ac.in,admissions@surendera.ac.in,placement@surendera.ac.in,+91-80-010-3132,Electrical Engineering,Diploma,60,390,1995,Urban,Yes,Yes
1-44638708496,1-44638708496,U-0778,SURENDERA GROUP OF INSTITUTIONS,Active,Rajasthan,Ganganagar,Ganganagar,H. H. GARDENS,302185,27.027888,74.21238,Private-Self Financing,"BIKANER TECHNICAL UNIVERSITY, RAJASTHAN",Approved,Approved,B++,Yes,,Tier 3,http://www.surendera.ac.in,info@surendera.ac.in,admissions@surendera.ac.in,placement@surendera.ac.in,+91-80-010-3132,Civil Engineering,B.Tech,60,390,1995,Urban,Yes,Yes
1-44638708496,1-44638708496,U-0778,SURENDERA GROUP OF INSTITUTIONS,Active,Rajasthan,Ganganagar,Ganganagar,H. H. GARDENS,302185,27.027888,74.21238,Private-Self Financing,"BIKANER TECHNICAL UNIVERSITY, RAJASTHAN",Approved,Approved,B++,Yes,,Tier 3,http://www.surendera.ac.in,info@surendera.ac.in,admissions@surendera.ac.in,placement@surendera.ac.in,+91-80-010-3132,Computer Science Engineering (CSE),Diploma,60,390,1995,Urban,Yes,Yes
1-44638708496,1-44638708496,U-0778,SURENDERA GROUP OF INSTITUTIONS,Active,Rajasthan,Ganganagar,Ganganagar,H. H. GARDENS,302185,27.027888,74.21238,Private-Self Financing,"BIKANER TECHNICAL UNIVERSITY, RAJASTHAN",Approved,Approved,B++,Yes,,Tier 3,http://www.surendera.ac.in,info@surendera.ac.in,admissions@surendera.ac.in,placement@surendera.ac.in,+91-80-010-3132,Civil Engineering,Diploma,60,390,1995,Urban,Yes,Yes
1-44638708496,1-44638708496,U-0778,SURENDERA GROUP OF INSTITUTIONS,Active,Rajasthan,Ganganagar,Ganganagar,H. H. GARDENS,302185,27.027888,74.21238,Private-Self Financing,"BIKANER TECHNICAL UNIVERSITY, RAJASTHAN",Approved,Approved,B++,Yes,,Tier 3,http://www.surendera.ac.in,info@surendera.ac.in,admissions@surendera.ac.in,placement@surendera.ac.in,+91-80-010-3132,Artificial Intelligence & Machine Learning (AI & ML),B.Tech,60,390,1995,Urban,Yes,Yes
1-44640139563,1-44640139563,U-0855,VASHISTH POLYTECHNIC COLLEGE,Active,Rajasthan,Ganganagar,Ganganagar,"VILLAGE TILLAWALI GRAM PANCHAYAT RAJPURA PIPERAN NH 62 BIKANER ROAD SURATGARH,TEHSIL SURATGARH,SRI GANGANAGAR RAJASTHAN",302185,27.034812,74.216839,Private-Self Financing,"Board of Technical Education, Jodhpur",Approved,Approved,Not Accredited,No,,Tier 3,http://www.vashisth.ac.in,info@vashisth.ac.in,admissions@vashisth.ac.in,placement@vashisth.ac.in,+91-80-300-7481,Civil Engineering,Diploma,60,300,2016,Urban,Yes,No
1-44640139563,1-44640139563,U-0855,VASHISTH POLYTECHNIC COLLEGE,Active,Rajasthan,Ganganagar,Ganganagar,"VILLAGE TILLAWALI GRAM PANCHAYAT RAJPURA PIPERAN NH 62 BIKANER ROAD SURATGARH,TEHSIL SURATGARH,SRI GANGANAGAR RAJASTHAN",302185,27.034812,74.216839,Private-Self Financing,"Board of Technical Education, Jodhpur",Approved,Approved,Not Accredited,No,,Tier 3,http://www.vashisth.ac.in,info@vashisth.ac.in,admissions@vashisth.ac.in,placement@vashisth.ac.in,+91-80-300-7481,Other Engineering Branches,Diploma,60,300,2016,Urban,Yes,No
1-44640139563,1-44640139563,U-0855,VASHISTH POLYTECHNIC COLLEGE,Active,Rajasthan,Ganganagar,Ganganagar,"VILLAGE TILLAWALI GRAM PANCHAYAT RAJPURA PIPERAN NH 62 BIKANER ROAD SURATGARH,TEHSIL SURATGARH,SRI GANGANAGAR RAJASTHAN",302185,27.034812,74.216839,Private-Self Financing,"Board of Technical Education, Jodhpur",Approved,Approved,Not Accredited,No,,Tier 3,http://www.vashisth.ac.in,info@vashisth.ac.in,admissions@vashisth.ac.in,placement@vashisth.ac.in,+91-80-300-7481,Electrical Engineering,Diploma,120,300,2016,Urban,Yes,No
