College ID,AICTE Institute ID,UGC University ID,College Name,College Status,State,District,City,Full Address,Pincode,Latitude,Longitude,College Type,Affiliated University,AICTE Approval Status,UGC Approval Status,NAAC Grade,NBA Accreditation,NIRF Ranking,Tier Classification,Official Website,Official College Email,Admission Email,Placement Cell Email,Contact Phone Number,Engineering Branch Name,Degree Type,Branch Intake Capacity,Total Intake Capacity,Establishment Year,Campus Type,Hostel Available,Placement Available
1-44638492631,1-44638492631,U-0449,MMIT SIDDHARATHNAGAR,Active,Uttar Pradesh,Siddharthnagar,Siddharthnagar,MMIT BANSI SIDDHARATHNAGAR,201388,26.848555,80.92633,Government,"Uttar Pradesh Board of Technical Education, Lucknow",Approved,Approved,A+,Yes,,Tier 2,http://www.mmitsiddharathnagar.ac.in,info@mmitsiddharathnagar.ac.in,admissions@mmitsiddharathnagar.ac.in,placement@mmitsiddharathnagar.ac.in,+91-80-916-6336,Computer Science Engineering (CSE),Diploma,48,144,1981,Urban,Yes,No
1-44638492631,1-44638492631,U-0449,MMIT SIDDHARATHNAGAR,Active,Uttar Pradesh,Siddharthnagar,Siddharthnagar,MMIT BANSI SIDDHARATHNAGAR,201388,26.848555,80.92633,Government,"Uttar Pradesh Board of Technical Education, Lucknow",Approved,Approved,A+,Yes,,Tier 2,http://www.mmitsiddharathnagar.ac.in,info@mmitsiddharathnagar.ac.in,admissions@mmitsiddharathnagar.ac.in,placement@mmitsiddharathnagar.ac.in,+91-80-916-6336,Electrical Engineering,Diploma,48,144,1981,Urban,Yes,No
1-44638492631,1-44638492631,U-0449,MMIT SIDDHARATHNAGAR,Active,Uttar Pradesh,Siddharthnagar,Siddharthnagar,MMIT BANSI SIDDHARATHNAGAR,201388,26.848555,80.92633,Government,"Uttar Pradesh Board of Technical Education, Lucknow",Approved,Approved,A+,Yes,,Tier 2,http://www.mmitsiddharathnagar.ac.in,info@mmitsiddharathnagar.ac.in,admissions@mmitsiddharathnagar.ac.in,placement@mmitsiddharathnagar.ac.in,+91-80-916-6336,Other Engineering Branches,Diploma,48,144,1981,Urban,Yes,No
1-44638688060,1-44638688060,U-0449,ADARSH POLYTECHNIC COLLEGE,Active,Uttar Pradesh,Siddharthnagar,Siddharthnagar,"VILLAGE -  GAURA GARH, POST- KOTIYA GADORI, TEHSIL- BANSI, DISTRICT - SIDHARTHNAGAR",201388,26.8293,80.962198,Private-Self Financing,"Uttar Pradesh Board of Technical Education, Lucknow",Approved,Approved,B++,No,,Tier 3,http://www.adarsh.ac.in,info@adarsh.ac.in,admissions@adarsh.ac.in,placement@adarsh.ac.in,+91-80-109-0534,Electrical Engineering,Diploma,120,300,1988,Urban,Yes,Yes
1-44638688060,1-44638688060,U-0449,ADARSH POLYTECHNIC COLLEGE,Active,Uttar Pradesh,Siddharthnagar,Siddharthnagar,"VILLAGE -  GAURA GARH, POST- KOTIYA GADORI, TEHSIL- BANSI, DISTRICT - SIDHARTHNAGAR",201388,26.8293,80.962198,Private-Self Financing,"Uttar Pradesh Board of Technical Education, Lucknow",Approved,Approved,B++,No,,Tier 3,http://www.adarsh.ac.in,info@adarsh.ac.in,admissions@adarsh.ac.in,placement@adarsh.ac.in,+91-80-109-0534,Mechanical Engineering,Diploma,120,300,1988,Urban,Yes,Yes
1-44638688060,1-44638688060,U-0449,ADARSH POLYTECHNIC COLLEGE,Active,Uttar Pradesh,Siddharthnagar,Siddharthnagar,"VILLAGE -  GAURA GARH, POST- KOTIYA GADORI, TEHSIL- BANSI, DISTRICT - SIDHARTHNAGAR",201388,26.8293,80.962198,Private-Self Financing,"Uttar Pradesh Board of Technical Education, Lucknow",Approved,Approved,B++,No,,Tier 3,http://www.adarsh.ac.in,info@adarsh.ac.in,admissions@adarsh.ac.in,placement@adarsh.ac.in,+91-80-109-0534,Civil Engineering,Diploma,60,300,1988,Urban,Yes,Yes
1-44638908852,1-44638908852,U-0687,PRATEEK SINGH SIDDHARTH POLYTECHNIC COLLEGE,Active,Uttar Pradesh,Siddharthnagar,Siddharthnagar,"PRATEEK SINGH SIDDHARTH POLYTECHNIC COLLEGE, VILL-KARAUNDA MASINA, POST- DEORA BAZAR, DIST- SIDDHARTH NAGAR",201388,26.849251,80.94142,Private-Self Financing,Board of technical education Lucknow,Approved,Approved,A,No,,Tier 3,http://www.prateeksinghsiddharth.ac.in,info@prateeksinghsiddharth.ac.in,admissions@prateeksinghsiddharth.ac.in,placement@prateeksinghsiddharth.ac.in,+91-80-945-8529,Civil Engineering,Diploma,60,270,2010,Urban,No,Yes
1-44638908852,1-44638908852,U-0687,PRATEEK SINGH SIDDHARTH POLYTECHNIC COLLEGE,Active,Uttar Pradesh,Siddharthnagar,Siddharthnagar,"PRATEEK SINGH SIDDHARTH POLYTECHNIC COLLEGE, VILL-KARAUNDA MASINA, POST- DEORA BAZAR, DIST- SIDDHARTH NAGAR",201388,26.849251,80.94142,Private-Self Financing,Board of technical education Lucknow,Approved,Approved,A,No,,Tier 3,http://www.prateeksinghsiddharth.ac.in,info@prateeksinghsiddharth.ac.in,admissions@prateeksinghsiddharth.ac.in,placement@prateeksinghsiddharth.ac.in,+91-80-945-8529,Electrical Engineering,Diploma,60,270,2010,Urban,No,Yes
1-44638908852,1-44638908852,U-0687,PRATEEK SINGH SIDDHARTH POLYTECHNIC COLLEGE,Active,Uttar Pradesh,Siddharthnagar,Siddharthnagar,"PRATEEK SINGH SIDDHARTH POLYTECHNIC COLLEGE, VILL-KARAUNDA MASINA, POST- DEORA BAZAR, DIST- SIDDHARTH NAGAR",201388,26.849251,80.94142,Private-Self Financing,Board of technical education Lucknow,Approved,Approved,A,No,,Tier 3,http://www.prateeksinghsiddharth.ac.in,info@prateeksinghsiddharth.ac.in,admissions@prateeksinghsiddharth.ac.in,placement@prateeksinghsiddharth.ac.in,+91-80-945-8529,Mechanical Engineering,Diploma,60,270,2010,Urban,No,Yes
1-44638908852,1-44638908852,U-0687,PRATEEK SINGH SIDDHARTH POLYTECHNIC COLLEGE,Active,Uttar Pradesh,Siddharthnagar,Siddharthnagar,"PRATEEK SINGH SIDDHARTH POLYTECHNIC COLLEGE, VILL-KARAUNDA MASINA, POST- DEORA BAZAR, DIST- SIDDHARTH NAGAR",201388,26.849251,80.94142,Private-Self Financing,Board of technical education Lucknow,Approved,Approved,A,No,,Tier 3,http://www.prateeksinghsiddharth.ac.in,info@prateeksinghsiddharth.ac.in,admissions@prateeksinghsiddharth.ac.in,placement@prateeksinghsiddharth.ac.in,+91-80-945-8529,Automobile Engineering,Diploma,30,270,2010,Urban,No,Yes
