College ID,AICTE Institute ID,UGC University ID,College Name,College Status,State,District,City,Full Address,Pincode,Latitude,Longitude,College Type,Affiliated University,AICTE Approval Status,UGC Approval Status,NAAC Grade,NBA Accreditation,NIRF Ranking,Tier Classification,Official Website,Official College Email,Admission Email,Placement Cell Email,Contact Phone Number,Engineering Branch Name,Degree Type,Branch Intake Capacity,Total Intake Capacity,Establishment Year,Campus Type,Hostel Available,Placement Available
1-44638129571,1-44638129571,U-0449,MODERN COLLEGE OF ENGINEERING,Active,Uttar Pradesh,Jhansi,Jhansi,"VILLAGE-KOCHHABHANWAR, POST-KOCHHABHANWAR, JHANSI",201881,25.430139,78.573004,Private-Self Financing,"Uttar Pradesh Board of Technical Education, Lucknow",Approved,Approved,B,Yes,,Tier 3,http://www.modern.ac.in,info@modern.ac.in,admissions@modern.ac.in,placement@modern.ac.in,+91-80-072-9500,Mechanical Engineering,Diploma,180,300,1986,Urban,Yes,Yes
1-44638129571,1-44638129571,U-0449,MODERN COLLEGE OF ENGINEERING,Active,Uttar Pradesh,Jhansi,Jhansi,"VILLAGE-KOCHHABHANWAR, POST-KOCHHABHANWAR, JHANSI",201881,25.430139,78.573004,Private-Self Financing,"Uttar Pradesh Board of Technical Education, Lucknow",Approved,Approved,B,Yes,,Tier 3,http://www.modern.ac.in,info@modern.ac.in,admissions@modern.ac.in,placement@modern.ac.in,+91-80-072-9500,Electrical Engineering,Diploma,60,300,1986,Urban,Yes,Yes
1-44638129571,1-44638129571,U-0449,MODERN COLLEGE OF ENGINEERING,Active,Uttar Pradesh,Jhansi,Jhansi,"VILLAGE-KOCHHABHANWAR, POST-KOCHHABHANWAR, JHANSI",201881,25.430139,78.573004,Private-Self Financing,"Uttar Pradesh Board of Technical Education, Lucknow",Approved,Approved,B,Yes,,Tier 3,http://www.modern.ac.in,info@modern.ac.in,admissions@modern.ac.in,placement@modern.ac.in,+91-80-072-9500,Civil Engineering,Diploma,60,300,1986,Urban,Yes,Yes
1-44638270977,1-44638270977,U-0449,GANDHI INSTITUTE OF ENGINEERING AND TECHNOLOGY,Active,Uttar Pradesh,Jhansi,Jhansi,HASTINAPUR POST AMBABAY,201881,25.430536,78.552209,Private-Self Financing,"Uttar Pradesh Board of Technical Education, Lucknow",Approved,Approved,A,No,,Tier 3,http://www.gandhi.ac.in,info@gandhi.ac.in,admissions@gandhi.ac.in,placement@gandhi.ac.in,+91-80-089-5767,Civil Engineering,Diploma,60,300,1983,Urban,Yes,Yes
1-44638270977,1-44638270977,U-0449,GANDHI INSTITUTE OF ENGINEERING AND TECHNOLOGY,Active,Uttar Pradesh,Jhansi,Jhansi,HASTINAPUR POST AMBABAY,201881,25.430536,78.552209,Private-Self Financing,"Uttar Pradesh Board of Technical Education, Lucknow",Approved,Approved,A,No,,Tier 3,http://www.gandhi.ac.in,info@gandhi.ac.in,admissions@gandhi.ac.in,placement@gandhi.ac.in,+91-80-089-5767,Mechanical Engineering,Diploma,60,300,1983,Urban,Yes,Yes
1-44638270977,1-44638270977,U-0449,GANDHI INSTITUTE OF ENGINEERING AND TECHNOLOGY,Active,Uttar Pradesh,Jhansi,Jhansi,HASTINAPUR POST AMBABAY,201881,25.430536,78.552209,Private-Self Financing,"Uttar Pradesh Board of Technical Education, Lucknow",Approved,Approved,A,No,,Tier 3,http://www.gandhi.ac.in,info@gandhi.ac.in,admissions@gandhi.ac.in,placement@gandhi.ac.in,+91-80-089-5767,Electrical Engineering,Diploma,60,300,1983,Urban,Yes,Yes
1-44638270977,1-44638270977,U-0449,GANDHI INSTITUTE OF ENGINEERING AND TECHNOLOGY,Active,Uttar Pradesh,Jhansi,Jhansi,HASTINAPUR POST AMBABAY,201881,25.430536,78.552209,Private-Self Financing,"Uttar Pradesh Board of Technical Education, Lucknow",Approved,Approved,A,No,,Tier 3,http://www.gandhi.ac.in,info@gandhi.ac.in,admissions@gandhi.ac.in,placement@gandhi.ac.in,+91-80-089-5767,Computer Science Engineering (CSE),Diploma,60,300,1983,Urban,Yes,Yes
1-44638270977,1-44638270977,U-0449,GANDHI INSTITUTE OF ENGINEERING AND TECHNOLOGY,Active,Uttar Pradesh,Jhansi,Jhansi,HASTINAPUR POST AMBABAY,201881,25.430536,78.552209,Private-Self Financing,"Uttar Pradesh Board of Technical Education, Lucknow",Approved,Approved,A,No,,Tier 3,http://www.gandhi.ac.in,info@gandhi.ac.in,admissions@gandhi.ac.in,placement@gandhi.ac.in,+91-80-089-5767,Electronics & Communication Engineering (ECE),Diploma,60,300,1983,Urban,Yes,Yes
1-44638860943,1-44638860943,U-0164,SR GROUP OF INSTITUTIONS,Active,Uttar Pradesh,Jhansi,Jhansi," 16 KM. GWALIOR ROAD, AMBABAI, JHANSI",201881,25.468287,78.561199,Private-Self Financing,"Dr. A.P.J. Abdul Kalam Technical University, Uttar Pradesh, Lucknow",Approved,Approved,B+,No,,Tier 3,http://www.sr.ac.in,info@sr.ac.in,admissions@sr.ac.in,placement@sr.ac.in,+91-80-672-9681,Civil Engineering,B.Tech,45,615,2022,Rural,Yes,No
1-44638860943,1-44638860943,U-0164,SR GROUP OF INSTITUTIONS,Active,Uttar Pradesh,Jhansi,Jhansi," 16 KM. GWALIOR ROAD, AMBABAI, JHANSI",201881,25.468287,78.561199,Private-Self Financing,"Dr. A.P.J. Abdul Kalam Technical University, Uttar Pradesh, Lucknow",Approved,Approved,B+,No,,Tier 3,http://www.sr.ac.in,info@sr.ac.in,admissions@sr.ac.in,placement@sr.ac.in,+91-80-672-9681,Electrical Engineering,B.Tech,30,615,2022,Rural,Yes,No
