College ID,AICTE Institute ID,UGC University ID,College Name,College Status,State,District,City,Full Address,Pincode,Latitude,Longitude,College Type,Affiliated University,AICTE Approval Status,UGC Approval Status,NAAC Grade,NBA Accreditation,NIRF Ranking,Tier Classification,Official Website,Official College Email,Admission Email,Placement Cell Email,Contact Phone Number,Engineering Branch Name,Degree Type,Branch Intake Capacity,Total Intake Capacity,Establishment Year,Campus Type,Hostel Available,Placement Available
1-44640205885,1-44640205885,U-0949,VIKASH POLYTECHNIC,Active,Odisha,Bargarh,Bargarh,"VIKASH ENCLAVE, BARAHAGUDA CANAL CHOWK,",751856,20.940447,85.083855,Private-Self Financing,"Directorate of Technical Education , Odisha",Approved,Approved,A+,No,,Tier 3,http://www.vikash.ac.in,info@vikash.ac.in,admissions@vikash.ac.in,placement@vikash.ac.in,+91-80-366-8770,Civil Engineering,Diploma,60,240,2015,Rural,No,Yes
1-44640205885,1-44640205885,U-0949,VIKASH POLYTECHNIC,Active,Odisha,Bargarh,Bargarh,"VIKASH ENCLAVE, BARAHAGUDA CANAL CHOWK,",751856,20.940447,85.083855,Private-Self Financing,"Directorate of Technical Education , Odisha",Approved,Approved,A+,No,,Tier 3,http://www.vikash.ac.in,info@vikash.ac.in,admissions@vikash.ac.in,placement@vikash.ac.in,+91-80-366-8770,Electrical Engineering,Diploma,60,240,2015,Rural,No,Yes
1-44640205885,1-44640205885,U-0949,VIKASH POLYTECHNIC,Active,Odisha,Bargarh,Bargarh,"VIKASH ENCLAVE, BARAHAGUDA CANAL CHOWK,",751856,20.940447,85.083855,Private-Self Financing,"Directorate of Technical Education , Odisha",Approved,Approved,A+,No,,Tier 3,http://www.vikash.ac.in,info@vikash.ac.in,admissions@vikash.ac.in,placement@vikash.ac.in,+91-80-366-8770,Mechanical Engineering,Diploma,60,240,2015,Rural,No,Yes
1-44640205885,1-44640205885,U-0949,VIKASH POLYTECHNIC,Active,Odisha,Bargarh,Bargarh,"VIKASH ENCLAVE, BARAHAGUDA CANAL CHOWK,",751856,20.940447,85.083855,Private-Self Financing,"Directorate of Technical Education , Odisha",Approved,Approved,A+,No,,Tier 3,http://www.vikash.ac.in,info@vikash.ac.in,admissions@vikash.ac.in,placement@vikash.ac.in,+91-80-366-8770,Electronics & Communication Engineering (ECE),Diploma,30,240,2015,Rural,No,Yes
1-44640205885,1-44640205885,U-0949,VIKASH POLYTECHNIC,Active,Odisha,Bargarh,Bargarh,"VIKASH ENCLAVE, BARAHAGUDA CANAL CHOWK,",751856,20.940447,85.083855,Private-Self Financing,"Directorate of Technical Education , Odisha",Approved,Approved,A+,No,,Tier 3,http://www.vikash.ac.in,info@vikash.ac.in,admissions@vikash.ac.in,placement@vikash.ac.in,+91-80-366-8770,Computer Science Engineering (CSE),Diploma,30,240,2015,Rural,No,Yes
1-44640464128,1-44640464128,U-0949,PADMASHREE KRUTARTHA ACHARYA INSTITUTE OF ENGINEERING AND TECHNOLOGY,Active,Odisha,Bargarh,Bargarh,AT: CHAKARKEND P.O.: BARGARH DIST: BARGARH,751856,20.952831,85.080614,Private-Self Financing,"Directorate of Technical Education , Odisha",Approved,Approved,Not Accredited,No,,Tier 3,http://www.padmashreekrutarthaacharya.ac.in,info@padmashreekrutarthaacharya.ac.in,admissions@padmashreekrutarthaacharya.ac.in,placement@padmashreekrutarthaacharya.ac.in,+91-80-886-2989,Civil Engineering,Diploma,60,400,1993,Urban,Yes,Yes
1-44640464128,1-44640464128,U-0949,PADMASHREE KRUTARTHA ACHARYA INSTITUTE OF ENGINEERING AND TECHNOLOGY,Active,Odisha,Bargarh,Bargarh,AT: CHAKARKEND P.O.: BARGARH DIST: BARGARH,751856,20.952831,85.080614,Private-Self Financing,"Directorate of Technical Education , Odisha",Approved,Approved,Not Accredited,No,,Tier 3,http://www.padmashreekrutarthaacharya.ac.in,info@padmashreekrutarthaacharya.ac.in,admissions@padmashreekrutarthaacharya.ac.in,placement@padmashreekrutarthaacharya.ac.in,+91-80-886-2989,Electrical Engineering,Diploma,120,400,1993,Urban,Yes,Yes
1-44640464128,1-44640464128,U-0949,PADMASHREE KRUTARTHA ACHARYA INSTITUTE OF ENGINEERING AND TECHNOLOGY,Active,Odisha,Bargarh,Bargarh,AT: CHAKARKEND P.O.: BARGARH DIST: BARGARH,751856,20.952831,85.080614,Private-Self Financing,"Directorate of Technical Education , Odisha",Approved,Approved,Not Accredited,No,,Tier 3,http://www.padmashreekrutarthaacharya.ac.in,info@padmashreekrutarthaacharya.ac.in,admissions@padmashreekrutarthaacharya.ac.in,placement@padmashreekrutarthaacharya.ac.in,+91-80-886-2989,Mechanical Engineering,Diploma,120,400,1993,Urban,Yes,Yes
1-44640464128,1-44640464128,U-0949,PADMASHREE KRUTARTHA ACHARYA INSTITUTE OF ENGINEERING AND TECHNOLOGY,Active,Odisha,Bargarh,Bargarh,AT: CHAKARKEND P.O.: BARGARH DIST: BARGARH,751856,20.952831,85.080614,Private-Self Financing,"Directorate of Technical Education , Odisha",Approved,Approved,Not Accredited,No,,Tier 3,http://www.padmashreekrutarthaacharya.ac.in,info@padmashreekrutarthaacharya.ac.in,admissions@padmashreekrutarthaacharya.ac.in,placement@padmashreekrutarthaacharya.ac.in,+91-80-886-2989,Other Engineering Branches,Diploma,60,400,1993,Urban,Yes,Yes
1-44640464128,1-44640464128,U-0949,PADMASHREE KRUTARTHA ACHARYA INSTITUTE OF ENGINEERING AND TECHNOLOGY,Active,Odisha,Bargarh,Bargarh,AT: CHAKARKEND P.O.: BARGARH DIST: BARGARH,751856,20.952831,85.080614,Private-Self Financing,"Directorate of Technical Education , Odisha",Approved,Approved,Not Accredited,No,,Tier 3,http://www.padmashreekrutarthaacharya.ac.in,info@padmashreekrutarthaacharya.ac.in,admissions@padmashreekrutarthaacharya.ac.in,placement@padmashreekrutarthaacharya.ac.in,+91-80-886-2989,Computer Science Engineering (CSE),Diploma,40,400,1993,Urban,Yes,Yes
