College ID,AICTE Institute ID,UGC University ID,College Name,College Status,State,District,City,Full Address,Pincode,Latitude,Longitude,College Type,Affiliated University,AICTE Approval Status,UGC Approval Status,NAAC Grade,NBA Accreditation,NIRF Ranking,Tier Classification,Official Website,Official College Email,Admission Email,Placement Cell Email,Contact Phone Number,Engineering Branch Name,Degree Type,Branch Intake Capacity,Total Intake Capacity,Establishment Year,Campus Type,Hostel Available,Placement Available
1-44638334115,1-44638334115,U-0992,D Y PATIL DEEMED TO BE UNIVERSITY DEPARTMENT OF  BIOTECHNOLOGY AND BIOINFORMATICS NAVI MUMBAI,Active,Maharashtra,Thane,Thane,"SECTOR 15, PLOT 50, CBD BELAPUR,",400136,19.233445,72.980536,Deemed to be University(Pvt),NOT APPLICABLE,Approved,Approved,B+,No,,Tier 3,http://www.dypatil.ac.in,info@dypatil.ac.in,admissions@dypatil.ac.in,placement@dypatil.ac.in,+91-80-474-0879,Biotechnology,B.Tech,120,210,2009,Rural,Yes,Yes
1-44638334115,1-44638334115,U-0992,D Y PATIL DEEMED TO BE UNIVERSITY DEPARTMENT OF  BIOTECHNOLOGY AND BIOINFORMATICS NAVI MUMBAI,Active,Maharashtra,Thane,Thane,"SECTOR 15, PLOT 50, CBD BELAPUR,",400136,19.233445,72.980536,Deemed to be University(Pvt),NOT APPLICABLE,Approved,Approved,B+,No,,Tier 3,http://www.dypatil.ac.in,info@dypatil.ac.in,admissions@dypatil.ac.in,placement@dypatil.ac.in,+91-80-474-0879,Data Science,B.Tech,30,210,2009,Rural,Yes,Yes
1-44638334115,1-44638334115,U-0992,D Y PATIL DEEMED TO BE UNIVERSITY DEPARTMENT OF  BIOTECHNOLOGY AND BIOINFORMATICS NAVI MUMBAI,Active,Maharashtra,Thane,Thane,"SECTOR 15, PLOT 50, CBD BELAPUR,",400136,19.233445,72.980536,Deemed to be University(Pvt),NOT APPLICABLE,Approved,Approved,B+,No,,Tier 3,http://www.dypatil.ac.in,info@dypatil.ac.in,admissions@dypatil.ac.in,placement@dypatil.ac.in,+91-80-474-0879,Other Engineering Branches,B.Tech,60,210,2009,Rural,Yes,Yes
1-44638162111,1-44638162111,U-0847,BHARAT COLLEGE OF ENGINEERING,Active,Maharashtra,Thane,Thane,"KANHOR, BADLAPUR (WEST)",400136,19.229419,72.989888,Private-Self Financing,"Mumbai University, Mumbai",Approved,Approved,A,No,,Tier 3,http://www.bharat.ac.in,info@bharat.ac.in,admissions@bharat.ac.in,placement@bharat.ac.in,+91-80-305-2107,Computer Science Engineering (CSE),B.Tech,120,360,1984,Urban,Yes,Yes
1-44638162111,1-44638162111,U-0847,BHARAT COLLEGE OF ENGINEERING,Active,Maharashtra,Thane,Thane,"KANHOR, BADLAPUR (WEST)",400136,19.229419,72.989888,Private-Self Financing,"Mumbai University, Mumbai",Approved,Approved,A,No,,Tier 3,http://www.bharat.ac.in,info@bharat.ac.in,admissions@bharat.ac.in,placement@bharat.ac.in,+91-80-305-2107,Mechanical Engineering,B.Tech,60,360,1984,Urban,Yes,Yes
1-44638162111,1-44638162111,U-0847,BHARAT COLLEGE OF ENGINEERING,Active,Maharashtra,Thane,Thane,"KANHOR, BADLAPUR (WEST)",400136,19.229419,72.989888,Private-Self Financing,"Mumbai University, Mumbai",Approved,Approved,A,No,,Tier 3,http://www.bharat.ac.in,info@bharat.ac.in,admissions@bharat.ac.in,placement@bharat.ac.in,+91-80-305-2107,Civil Engineering,B.Tech,60,360,1984,Urban,Yes,Yes
1-44638162111,1-44638162111,U-0847,BHARAT COLLEGE OF ENGINEERING,Active,Maharashtra,Thane,Thane,"KANHOR, BADLAPUR (WEST)",400136,19.229419,72.989888,Private-Self Financing,"Mumbai University, Mumbai",Approved,Approved,A,No,,Tier 3,http://www.bharat.ac.in,info@bharat.ac.in,admissions@bharat.ac.in,placement@bharat.ac.in,+91-80-305-2107,Artificial Intelligence & Machine Learning (AI & ML),B.Tech,60,360,1984,Urban,Yes,Yes
1-44638162111,1-44638162111,U-0847,BHARAT COLLEGE OF ENGINEERING,Active,Maharashtra,Thane,Thane,"KANHOR, BADLAPUR (WEST)",400136,19.229419,72.989888,Private-Self Financing,"Mumbai University, Mumbai",Approved,Approved,A,No,,Tier 3,http://www.bharat.ac.in,info@bharat.ac.in,admissions@bharat.ac.in,placement@bharat.ac.in,+91-80-305-2107,Data Science,B.Tech,60,360,1984,Urban,Yes,Yes
1-44639426391,1-44639426391,U-0847,VIDYA PRASARAK MANDAL'S COLLEGE OF ENGINEERING,Active,Maharashtra,Thane,Thane,"'JANADWEEPA,' COLLEGE CAMPUS CHENDANI BUNDER ROAD, THANE (W) 400601",400601,19.226683,72.965511,Private-Self Financing,"Mumbai University, Mumbai",Approved,Approved,Not Accredited,No,,Tier 3,http://www.vidyaprasarakmandals.ac.in,info@vidyaprasarakmandals.ac.in,admissions@vidyaprasarakmandals.ac.in,placement@vidyaprasarakmandals.ac.in,+91-80-190-4559,Electrical Engineering,B.Tech,60,300,2005,Urban,Yes,Yes
1-44639426391,1-44639426391,U-0847,VIDYA PRASARAK MANDAL'S COLLEGE OF ENGINEERING,Active,Maharashtra,Thane,Thane,"'JANADWEEPA,' COLLEGE CAMPUS CHENDANI BUNDER ROAD, THANE (W) 400601",400601,19.226683,72.965511,Private-Self Financing,"Mumbai University, Mumbai",Approved,Approved,Not Accredited,No,,Tier 3,http://www.vidyaprasarakmandals.ac.in,info@vidyaprasarakmandals.ac.in,admissions@vidyaprasarakmandals.ac.in,placement@vidyaprasarakmandals.ac.in,+91-80-190-4559,Electronics & Communication Engineering (ECE),B.Tech,60,300,2005,Urban,Yes,Yes
