College ID,AICTE Institute ID,UGC University ID,College Name,College Status,State,District,City,Full Address,Pincode,Latitude,Longitude,College Type,Affiliated University,AICTE Approval Status,UGC Approval Status,NAAC Grade,NBA Accreditation,NIRF Ranking,Tier Classification,Official Website,Official College Email,Admission Email,Placement Cell Email,Contact Phone Number,Engineering Branch Name,Degree Type,Branch Intake Capacity,Total Intake Capacity,Establishment Year,Campus Type,Hostel Available,Placement Available
1-44638416428,1-44638416428,U-0992,CENTRAL INSTITUTE OF PETROCHEMICALS ENGINEERING AND TECHNOLOGY (CIPET),Active,Chhattisgarh,Korba,Korba,"EDUCATION HUB, SYAHIMUDI, BLOCK-KATGHORA, KORBA",492553,21.293077,81.863666,Government,NOT APPLICABLE,Approved,Approved,A+,Yes,,Tier 2,http://www.petrochemicalscipet.ac.in,info@petrochemicalscipet.ac.in,admissions@petrochemicalscipet.ac.in,placement@petrochemicalscipet.ac.in,+91-80-441-8544,Other Engineering Branches,Diploma,120,120,2017,Rural,Yes,Yes
1-44638214633,1-44638214633,U-0294,MSME TECHNOLOGY CENTRE DURG,Active,Chhattisgarh,Durg,Durg,"PLOT NO-2D, SECTOR-B, INDUSTRIAL GROWTH CENTRE, BORAI, AT-RASMADA",492634,21.285546,81.856153,Government,Directorate of Technical Education,Approved,Approved,A+,Yes,,Tier 2,http://www.msmecentredurg.ac.in,info@msmecentredurg.ac.in,admissions@msmecentredurg.ac.in,placement@msmecentredurg.ac.in,+91-80-125-9968,Other Engineering Branches,Diploma,60,120,2020,Urban,Yes,Yes
1-44638214633,1-44638214633,U-0294,MSME TECHNOLOGY CENTRE DURG,Active,Chhattisgarh,Durg,Durg,"PLOT NO-2D, SECTOR-B, INDUSTRIAL GROWTH CENTRE, BORAI, AT-RASMADA",492634,21.285546,81.856153,Government,Directorate of Technical Education,Approved,Approved,A+,Yes,,Tier 2,http://www.msmecentredurg.ac.in,info@msmecentredurg.ac.in,admissions@msmecentredurg.ac.in,placement@msmecentredurg.ac.in,+91-80-125-9968,Mechanical Engineering,Diploma,60,120,2020,Urban,Yes,Yes
1-44638097704,1-44638097704,U-0329,GOVERNMENT POLYTECHNIC BERLA,Active,Chhattisgarh,Durg,Durg,"GOVERNMENT POLYTECHNIC BERLA, VILLAGE BAHERA, TEHSIL- BERLA, DISTRICT BEMETARA, PIN 491332 C.G. INDIA",491332,21.298676,81.882595,Government,"Chhattisgarh Swami Vivekanand Technical University, Bhilai",Approved,Approved,A,No,,Tier 2,http://www.berla.ac.in,info@berla.ac.in,admissions@berla.ac.in,placement@berla.ac.in,+91-80-676-6953,Civil Engineering,Diploma,60,180,1988,Rural,No,Yes
1-44638097704,1-44638097704,U-0329,GOVERNMENT POLYTECHNIC BERLA,Active,Chhattisgarh,Durg,Durg,"GOVERNMENT POLYTECHNIC BERLA, VILLAGE BAHERA, TEHSIL- BERLA, DISTRICT BEMETARA, PIN 491332 C.G. INDIA",491332,21.298676,81.882595,Government,"Chhattisgarh Swami Vivekanand Technical University, Bhilai",Approved,Approved,A,No,,Tier 2,http://www.berla.ac.in,info@berla.ac.in,admissions@berla.ac.in,placement@berla.ac.in,+91-80-676-6953,Mechanical Engineering,Diploma,60,180,1988,Rural,No,Yes
1-44638097704,1-44638097704,U-0329,GOVERNMENT POLYTECHNIC BERLA,Active,Chhattisgarh,Durg,Durg,"GOVERNMENT POLYTECHNIC BERLA, VILLAGE BAHERA, TEHSIL- BERLA, DISTRICT BEMETARA, PIN 491332 C.G. INDIA",491332,21.298676,81.882595,Government,"Chhattisgarh Swami Vivekanand Technical University, Bhilai",Approved,Approved,A,No,,Tier 2,http://www.berla.ac.in,info@berla.ac.in,admissions@berla.ac.in,placement@berla.ac.in,+91-80-676-6953,Electrical Engineering,Diploma,60,180,1988,Rural,No,Yes
1-44638084776,1-44638084776,U-0992,SCHOOL OF ENGINEERING OP JINDAL UNIVERSITY,Active,Chhattisgarh,Raigarh,Raigarh,"OP JINDAL UNIVERSITY, OP JINDAL KNOWLEDGE PARK, PUNJIPATHRA, RAIGARH-496109 (C.G.)",496109,21.266867,81.850492,State Private University,NOT APPLICABLE,Approved,Approved,B++,Yes,,Tier 3,http://www.schoolopjindal.ac.in,info@schoolopjindal.ac.in,admissions@schoolopjindal.ac.in,placement@schoolopjindal.ac.in,+91-80-342-5308,Civil Engineering,B.Tech,30,522,1999,Urban,Yes,Yes
1-44638084776,1-44638084776,U-0992,SCHOOL OF ENGINEERING OP JINDAL UNIVERSITY,Active,Chhattisgarh,Raigarh,Raigarh,"OP JINDAL UNIVERSITY, OP JINDAL KNOWLEDGE PARK, PUNJIPATHRA, RAIGARH-496109 (C.G.)",496109,21.266867,81.850492,State Private University,NOT APPLICABLE,Approved,Approved,B++,Yes,,Tier 3,http://www.schoolopjindal.ac.in,info@schoolopjindal.ac.in,admissions@schoolopjindal.ac.in,placement@schoolopjindal.ac.in,+91-80-342-5308,Computer Science Engineering (CSE),B.Tech,120,522,1999,Urban,Yes,Yes
1-44638084776,1-44638084776,U-0992,SCHOOL OF ENGINEERING OP JINDAL UNIVERSITY,Active,Chhattisgarh,Raigarh,Raigarh,"OP JINDAL UNIVERSITY, OP JINDAL KNOWLEDGE PARK, PUNJIPATHRA, RAIGARH-496109 (C.G.)",496109,21.266867,81.850492,State Private University,NOT APPLICABLE,Approved,Approved,B++,Yes,,Tier 3,http://www.schoolopjindal.ac.in,info@schoolopjindal.ac.in,admissions@schoolopjindal.ac.in,placement@schoolopjindal.ac.in,+91-80-342-5308,Electrical Engineering,B.Tech,60,522,1999,Urban,Yes,Yes
1-44638084776,1-44638084776,U-0992,SCHOOL OF ENGINEERING OP JINDAL UNIVERSITY,Active,Chhattisgarh,Raigarh,Raigarh,"OP JINDAL UNIVERSITY, OP JINDAL KNOWLEDGE PARK, PUNJIPATHRA, RAIGARH-496109 (C.G.)",496109,21.266867,81.850492,State Private University,NOT APPLICABLE,Approved,Approved,B++,Yes,,Tier 3,http://www.schoolopjindal.ac.in,info@schoolopjindal.ac.in,admissions@schoolopjindal.ac.in,placement@schoolopjindal.ac.in,+91-80-342-5308,Mechanical Engineering,B.Tech,60,522,1999,Urban,Yes,Yes
